sim_run,groups,categories_per_group,dependency_level,method,SRMSE 1,AMAE,AKLD,MACD_S,MACD_C,time_taken (s)
1,8,6,0.5,N-BIPF-RP,0.0673502434252139,0.14904166666666666,0.042030414788480595,0.013492667184647885,0.06466450726094108,0.3309924118220806
1,8,6,0.5,S-BIPF-RP,0.09585793766371693,0.21308333333333335,0.09411091133075652,0.02292654683606978,0.0998295838275484,0.9344744998961687
1,8,6,0.2,Reference,0.250098837137007,0.574875,0.5959046641301455,0.0,0.0,
1,8,6,0.2,IPF,,,,,,
1,8,6,0.2,N-BIPF,0.07676883684278994,0.17354166666666665,0.05345516198307963,0.011575128665890699,0.06860876925216958,0.15363244153559208
1,8,6,0.2,S-BIPF,0.1183621621520471,0.25954166666666667,0.13206950347061372,0.02804040884402299,0.11852383735369815,0.6663071643561125
1,8,6,0.2,N-BIPF-RP,0.08078668815317554,0.18441666666666662,0.05815549510948621,0.013292747193967837,0.07072310473143548,0.3116288408637047
1,8,6,0.2,S-BIPF-RP,0.08842064568124905,0.19516666666666665,0.08253697494635169,0.01794237981884981,0.10364031803232372,0.934558792039752
1,4,2,0.8,Reference,0.34840625,2.7872500000000002,1.5091213263538208,0.0,0.0,
1,4,2,0.8,IPF,,,,,,
1,4,2,0.8,N-BIPF,0.031359375,0.250875,0.010150478987286366,0.016401387882495375,0.03147364323587971,0.14294502697885036
1,4,2,0.8,S-BIPF,0.03028125000000001,0.24225000000000008,0.010424246697368881,0.017841883515598088,0.03309663449907475,0.775119673460722
1,4,2,0.8,N-BIPF-RP,0.026968749999999993,0.21574999999999994,0.007728623177429082,0.01528874176346847,0.029933091319346464,0.1441209316253662
1,4,2,0.8,S-BIPF-RP,0.04435937499999999,0.35487499999999994,0.03440523862870685,0.017786217737522602,0.03342366724455657,0.35267477110028267
1,4,2,0.5,Reference,0.18715625000000002,1.49725,0.440246632468998,0.0,0.0,
1,4,2,0.5,IPF,,,,,,
1,4,2,0.5,N-BIPF,0.015296874999999995,0.12237499999999996,0.00276551755723656,0.008843147388219865,0.017709625173556637,0.3597215972840786
1,4,2,0.5,S-BIPF,0.023250000000000007,0.18600000000000005,0.005917167712060627,0.013687487136079916,0.02702567802925611,0.310280654579401
1,4,2,0.5,N-BIPF-RP,0.014312499999999995,0.11449999999999996,0.002432011793822692,0.009574594095361034,0.01860568653770195,0.23447741568088531
1,4,2,0.5,S-BIPF-RP,0.026859374999999994,0.21487499999999995,0.009417464501682068,0.011870811626511935,0.02197051105561156,0.636368291452527
1,4,2,0.2,Reference,0.13146874999999997,1.0517499999999997,0.22718578608680795,0.0,0.0,
1,4,2,0.2,IPF,,,,,,
1,4,2,0.2,N-BIPF,0.020359374999999996,0.16287499999999996,0.0050496548801337495,0.007227593615650961,0.01577493487700739,0.13228244706988335
1,4,2,0.2,S-BIPF,0.01864062499999999,0.14912499999999992,0.0047489214675623965,0.012032607811173218,0.026323765719800853,0.6678225677460432
1,4,2,0.2,N-BIPF-RP,0.018343750000000002,0.14675000000000002,0.004081739523446784,0.00828222444915085,0.01883320835827529,0.13348091021180153
1,4,2,0.2,S-BIPF-RP,0.02931250000000001,0.23450000000000007,0.014561082278197673,0.012808835472588232,0.02533361948449507,0.36186555214226246
1,4,4,0.8,Reference,0.3440213476892463,1.1820625000000002,1.0930109820692961,0.0,0.0,
1,4,4,0.8,IPF,,,,,,
1,4,4,0.8,N-BIPF,0.09204959428677531,0.333375,0.07023187876490762,0.017207864986441564,0.04760757297642408,0.6653589364141226
1,4,4,0.8,S-BIPF,0.08305670275977672,0.28675,0.08883293139694262,0.022538450545146915,0.06037395314472431,0.35600837506353855
1,4,4,0.8,N-BIPF-RP,0.09125196537514858,0.32093750000000004,0.06980032432330527,0.01681682317274796,0.04774745443910564,0.30974727496504784
1,4,4,0.8,S-BIPF-RP,0.08112827109863527,0.27875000000000005,0.07758871902187564,0.02875463748285195,0.07470307377376262,0.6849125232547522
1,4,4,0.5,Reference,0.19418552312931486,0.6898124999999999,0.34737156236682676,0.0,0.0,
1,4,4,0.5,IPF,,,,,,
1,4,4,0.5,N-BIPF,0.04051141884300954,0.14162500000000006,0.014432138945810483,0.009437012898322017,0.03638152783539796,0.16518550366163254
1,4,4,0.5,S-BIPF,0.03332358997759769,0.11499999999999999,0.012075543004999162,0.012910614482109724,0.04953308117697595,0.3938328269869089
1,4,4,0.5,N-BIPF-RP,0.04014197828679058,0.1374375,0.015002153657324713,0.009255679384108673,0.03654817702525747,0.16151735372841358
1,4,4,0.5,S-BIPF-RP,0.045249407057861166,0.15975,0.021953601799515114,0.012294407467717618,0.04914682512141167,0.45128248631954193
1,4,4,0.2,Reference,0.20848144539881788,0.735375,0.39199387466984903,0.0,0.0,
1,4,4,0.2,IPF,,,,,,
1,4,4,0.2,N-BIPF,0.03926681645396871,0.13624999999999998,0.014688433807796691,0.01080066289288684,0.038494471270497,0.15346323512494564
1,4,4,0.2,S-BIPF,0.042621751239100156,0.14056250000000006,0.020930844701405257,0.01355145167202762,0.04826855540891528,0.37993706576526165
1,4,4,0.2,N-BIPF-RP,0.03851325796500082,0.13349999999999995,0.014554341010655947,0.010891185314082839,0.03784778928340361,0.1521691158413887
1,4,4,0.2,S-BIPF-RP,0.047212469668605324,0.16318750000000004,0.02264512989687273,0.013782213268634538,0.0475038317836909,0.3817603085190058
1,4,6,0.8,Reference,0.29582674132901743,0.6569583333333334,0.7836220673190994,0.0,0.0,
1,4,6,0.8,IPF,,,,,,
1,4,6,0.8,N-BIPF,0.07932455617362881,0.17575000000000002,0.05789534286792327,0.018676302599644336,0.06605654221753401,0.19950737617909908
1,4,6,0.8,S-BIPF,0.08237787995213101,0.18316666666666664,0.06872946586999572,0.02288488520384442,0.08325806283758777,0.8138911798596382
1,4,6,0.8,N-BIPF-RP,0.0914410289284254,0.20174999999999998,0.07184510512585253,0.018724821913002322,0.0655895280548322,0.39751734025776386
1,4,6,0.8,S-BIPF-RP,0.0748474547096126,0.16791666666666666,0.062413634282424565,0.019905648563130714,0.0780662810051229,0.7745761834084988
1,4,6,0.5,Reference,0.2732423482376456,0.6155833333333334,0.6800909537173644,0.0,0.0,
1,4,6,0.5,IPF,,,,,,
1,4,6,0.5,N-BIPF,0.08624706129659435,0.19829166666666664,0.06496603097174308,0.012424233674765564,0.06440216806685559,0.20763806998729706
1,4,6,0.5,S-BIPF,0.0784293329456473,0.1753333333333333,0.06747368834064996,0.01703074915935567,0.07990525821709382,0.43136463686823845
1,4,6,0.5,N-BIPF-RP,0.08827494566209872,0.20249999999999996,0.06685893932752328,0.012765898695416474,0.06297404103709296,0.20895391702651978
1,4,6,0.5,S-BIPF-RP,0.09920014779075635,0.21329166666666663,0.1022148819050626,0.017165348319889067,0.07911478415980344,0.7517887074500322
1,4,6,0.2,Reference,0.2655061499576453,0.6335833333333334,0.6341758736362333,0.0,0.0,
1,4,6,0.2,IPF,,,,,,
1,4,6,0.2,N-BIPF,0.0822759772978095,0.18620833333333336,0.06148386633236696,0.014592887636943337,0.08007658131088637,0.200530793517828
1,4,6,0.2,S-BIPF,0.07371755141239228,0.16708333333333336,0.05868872861862059,0.01752878849320609,0.0899722246294241,0.42666451819241047
1,4,6,0.2,N-BIPF-RP,0.0819568369607632,0.1835,0.061094480032986974,0.015250240289794671,0.08164903829597113,0.2000981606543064
1,4,6,0.2,S-BIPF-RP,0.07169787393570767,0.16683333333333333,0.05754498567997231,0.018631742658543497,0.09250745938034584,0.42703475803136826
1,2,2,0.8,Reference,0.38824999999999993,3.1060000000000003,1.3298484811370974,0.0,0.0,
1,2,2,0.8,IPF,,,,,,
1,2,2,0.8,N-BIPF,0.04320312500000002,0.3456250000000002,0.01890438620976389,0.011134395879733871,0.0239031944822307,0.42810386046767235
1,2,2,0.8,S-BIPF,0.028281250000000025,0.2262500000000002,0.012388086563153822,0.016663327021330217,0.03651176235608406,0.5279124155640602
1,2,2,0.8,N-BIPF-RP,0.04918750000000002,0.39350000000000024,0.02328949748480987,0.013209141325550925,0.028781079530099105,0.258210139349103
1,2,2,0.8,S-BIPF-RP,0.04103124999999999,0.32824999999999993,0.026605991047014867,0.012300612105012126,0.024432438548515765,0.4417039602994919
1,2,2,0.5,Reference,0.21706249999999994,1.7365,0.5271866761997642,0.0,0.0,
1,2,2,0.5,IPF,,,,,,
1,2,2,0.5,N-BIPF,0.015796875000000002,0.12637500000000002,0.0031086498738351794,0.009949226986284929,0.02035920409028557,0.21513035707175732
1,2,2,0.5,S-BIPF,0.018250000000000006,0.14600000000000005,0.003304377925941711,0.009858443356322145,0.02046564821724583,0.44059172458946705
1,2,2,0.5,N-BIPF-RP,0.016124999999999983,0.12899999999999986,0.0028301102890868884,0.009369695795937221,0.018672390481138914,0.2261198740452528
1,2,2,0.5,S-BIPF-RP,0.04048437500000002,0.3238750000000001,0.021060278306426296,0.013408567925569064,0.0272887069190659,0.4349779039621353
1,2,2,0.2,Reference,0.19753125,1.58025,0.4099439912889947,0.0,0.0,
1,2,2,0.2,IPF,,,,,,
1,2,2,0.2,N-BIPF,0.01078125000000001,0.08625000000000008,0.0014447029489932342,0.008432458949682819,0.016312263100401184,0.21070755645632744
1,2,2,0.2,S-BIPF,0.011546875000000015,0.09237500000000012,0.0018596850866546481,0.011188092201235364,0.02236648197370213,0.2521447092294693
1,2,2,0.2,N-BIPF-RP,0.012406249999999997,0.09924999999999998,0.002218058959999778,0.008386386322650728,0.0177163850460856,0.12067772820591927
1,2,2,0.2,S-BIPF-RP,0.03418750000000001,0.2735000000000001,0.016152496688973287,0.010866667817070953,0.021458667228930906,0.24185439385473728
1,2,4,0.8,Reference,0.4572185309251351,1.6360000000000001,2.3832023208008986,0.0,0.0,
1,2,4,0.8,IPF,,,,,,
1,2,4,0.8,N-BIPF,0.05516585044670767,0.19606250000000003,0.02974697929725742,0.038314261739712425,0.056553271790527465,1.546185964718461
1,2,4,0.8,S-BIPF,0.041109126480263845,0.14575,0.01967940106908093,0.03608575321708584,0.059867041096618556,1.6619814299046993
1,2,4,0.8,N-BIPF-RP,0.05418238649340784,0.19137500000000002,0.027608683513565525,0.03622684719531203,0.056685612541912136,1.452906809747219
1,2,4,0.8,S-BIPF-RP,0.05514741700523507,0.19475,0.04192356166859988,0.03933328769518469,0.06862187949986173,0.9592740852385759
1,2,4,0.5,Reference,0.19730022191475557,0.6934375,0.36242880201594313,0.0,0.0,
1,2,4,0.5,IPF,,,,,,
1,2,4,0.5,N-BIPF,0.03037308852318406,0.10724999999999994,0.008427410507763546,0.013953478314353203,0.033524302686906635,0.5349367633461952
1,2,4,0.5,S-BIPF,0.03227556127397227,0.10768749999999991,0.010780099937843308,0.014006297445656023,0.03527708004317168,0.6443610079586506
1,2,4,0.5,N-BIPF-RP,0.03688516558669808,0.12443750000000003,0.013096741838200563,0.01401511916712056,0.03426831567015219,0.548290790989995
1,2,4,0.5,S-BIPF-RP,0.05332079389418104,0.18525,0.03599152052147152,0.017489668600994403,0.03960240177382926,0.5034581832587719
1,2,4,0.2,Reference,0.27419315735942246,0.987625,0.681508897220811,0.0,0.0,
1,2,4,0.2,IPF,,,,,,
1,2,4,0.2,N-BIPF,0.05196171339732624,0.1778125,0.02432551339306606,0.01200851326796196,0.03733368945190678,0.35919128358364105
1,2,4,0.2,S-BIPF,0.035469893344016505,0.12437500000000001,0.015074945710846336,0.013677357228399955,0.044876385184194414,0.8837615456432104
1,2,4,0.2,N-BIPF-RP,0.05513948285675047,0.19112500000000004,0.02590910093751434,0.012680981172940824,0.04012888385579506,0.6088250260800123
1,2,4,0.2,S-BIPF-RP,0.038976207219531864,0.12974999999999998,0.019400028903573615,0.016263683441492354,0.04358336906233766,0.42795941419899464
1,2,6,0.8,Reference,0.2755531451848736,0.6270833333333333,0.6946450871644869,0.0,0.0,
1,2,6,0.8,IPF,,,,,,
1,2,6,0.8,N-BIPF,0.0682377727126784,0.154625,0.03951409507243709,0.019107062067412202,0.05053006990539854,39.833061484619975
1,2,6,0.8,S-BIPF,0.05604540800177283,0.1245416666666667,0.03498049015054806,0.019061877759160423,0.05278276646603013,39.51640785112977
1,2,6,0.8,N-BIPF-RP,0.06323267547836317,0.14133333333333337,0.03383447167292226,0.017301771375492585,0.05159275720668565,41.28914466686547
1,2,6,0.8,S-BIPF-RP,0.06485096042688791,0.14316666666666666,0.05242437307675498,0.016605814225811737,0.053308207240329586,20.9796229749918
1,2,6,0.5,Reference,0.3315548543329538,0.7384583333333333,0.9937448099632716,0.0,0.0,
1,2,6,0.5,IPF,,,,,,
1,2,6,0.5,N-BIPF,0.060988955939966505,0.1335,0.03254905408182611,0.018476383175482204,0.05573155902482066,20.804208071902394
1,2,6,0.5,S-BIPF,0.05246326656066848,0.11050000000000001,0.03529829512287126,0.020361583103375436,0.06636324081338696,19.32071111164987
1,2,6,0.5,N-BIPF-RP,0.061408007516063304,0.13470833333333332,0.03205635173321987,0.017971845467337752,0.05619915257806001,19.03068127669394
1,2,6,0.5,S-BIPF-RP,0.056350340541430566,0.125,0.037898012585478744,0.02252369107595431,0.06387760229134168,11.86228396371007
1,2,6,0.2,Reference,0.23371182254941958,0.5297916666666667,0.501953764950508,0.0,0.0,
1,2,6,0.2,IPF,,,,,,
1,2,6,0.2,N-BIPF,0.05931045019596283,0.13358333333333333,0.02940069776712457,0.010828998862442152,0.04741212442078068,16.726917296648026
1,2,6,0.2,S-BIPF,0.0527105089744509,0.12029166666666669,0.03200839987004547,0.012396539068700045,0.0567136129002221,15.382451187819242
1,2,6,0.2,N-BIPF-RP,0.06045348100686006,0.13337500000000002,0.030347681027182605,0.010441215665486503,0.04740339482101996,12.582707799971104
1,2,6,0.2,S-BIPF-RP,0.0579797613743755,0.12262499999999998,0.038828815711241506,0.013971123947048941,0.05792746464775427,13.616909498348832
2,8,2,0.8,Reference,0.19364062499999996,1.5491249999999996,0.43769139212187713,0.0,0.0,
2,8,2,0.8,IPF,,,,,,
2,8,2,0.8,N-BIPF,0.024390625000000027,0.19512500000000021,0.009565624232159915,0.010028234583422573,0.018747640012410634,0.17778470925986767
2,8,2,0.8,S-BIPF,0.014765624999999984,0.11812499999999987,0.004350456573681401,0.016831834453485874,0.0317521291557137,0.5333469193428755
2,8,2,0.8,N-BIPF-RP,0.024187500000000004,0.19350000000000003,0.007767166016011141,0.009474044260325963,0.017559348586419565,0.32845781184732914
2,8,2,0.8,S-BIPF-RP,0.046671875000000015,0.3733750000000001,0.03310474940026295,0.017798213798071085,0.02918696332689153,0.9430945031344891
2,8,2,0.5,Reference,0.131046875,1.048375,0.19251091577070298,0.0,0.0,
2,8,2,0.5,IPF,,,,,,
2,8,2,0.5,N-BIPF,0.018124999999999995,0.14499999999999996,0.003242483182439724,0.007283999036387495,0.016293037176850027,0.17381904274225235
2,8,2,0.5,S-BIPF,0.02189062500000001,0.1751250000000001,0.00880207996518237,0.014513417050402417,0.027884340083556988,0.5261853355914354
2,8,2,0.5,N-BIPF-RP,0.015421875000000012,0.1233750000000001,0.0026528840684593297,0.006403918679332569,0.015292802687604832,0.17561454325914383
2,8,2,0.5,S-BIPF-RP,0.03567187499999999,0.28537499999999993,0.022116823348324516,0.014021578188527055,0.02738982005149281,0.5266424994915724
2,8,2,0.2,Reference,0.17285937499999998,1.3828749999999999,0.3515734866901058,0.0,0.0,
2,8,2,0.2,IPF,,,,,,
2,8,2,0.2,N-BIPF,0.01906250000000002,0.15250000000000016,0.004227883693005616,0.009170485703317318,0.01572064291237551,0.17201121523976326
2,8,2,0.2,S-BIPF,0.023125000000000003,0.18500000000000003,0.007640560194083664,0.016201365523198837,0.0293205203297542,0.982151048257947
2,8,2,0.2,N-BIPF-RP,0.019500000000000003,0.15600000000000003,0.005835164112738428,0.00891984892982215,0.01627968384678952,0.17349590733647346
2,8,2,0.2,S-BIPF-RP,0.018218750000000006,0.14575000000000005,0.004789806775313604,0.01662641065721881,0.02937012407646764,0.5244824029505253
2,8,4,0.8,Reference,0.2598995812790474,0.9275625000000001,0.6822693068255004,0.0,0.0,
2,8,4,0.8,IPF,,,,,,
2,8,4,0.8,N-BIPF,0.0595125805573661,0.20618750000000002,0.030273675876103946,0.01764966262480214,0.04772053961168999,0.3382495604455471
2,8,4,0.8,S-BIPF,0.0553034825776071,0.186875,0.030313228289799023,0.020565781826017097,0.07222490006521737,0.9399027712643147
2,8,4,0.8,N-BIPF-RP,0.052616773128865556,0.18450000000000005,0.025804559626591693,0.01638327114471402,0.04791407997477236,0.33708990924060345
2,8,4,0.8,S-BIPF-RP,0.08521246399756881,0.2871875000000001,0.07840143811201541,0.023101717272370887,0.08089137674594614,0.9298383425921202
2,8,4,0.5,Reference,0.2706258832807057,0.9638125,0.6633428415849093,0.0,0.0,
2,8,4,0.5,IPF,,,,,,
2,8,4,0.5,N-BIPF,0.07021490860424551,0.23381249999999995,0.041993961756536524,0.01383710759763448,0.05477905256770653,0.3136569485068321
2,8,4,0.5,S-BIPF,0.06633799530089698,0.222125,0.05078312299313644,0.024393524520715623,0.08722778009970705,0.8487088438123465
2,8,4,0.5,N-BIPF-RP,0.06545275197404737,0.2226875,0.03751599015259029,0.014564878966798943,0.05598587182669301,0.15391034074127674
2,8,4,0.5,S-BIPF-RP,0.0819413612399468,0.2859999999999999,0.06844520621600339,0.02202595503624131,0.08129389941672428,0.9141310732811689
2,8,4,0.2,Reference,0.2545180495852494,0.88425,0.592659149954825,0.0,0.0,
2,8,4,0.2,IPF,,,,,,
2,8,4,0.2,N-BIPF,0.05887015461952081,0.20025000000000004,0.03347832481302705,0.012383652512855404,0.05507530236748324,0.3172918073832989
2,8,4,0.2,S-BIPF,0.06416301605542639,0.22774999999999998,0.04300355405183492,0.022684576861170477,0.07819040625523925,0.9180572237819433
2,8,4,0.2,N-BIPF-RP,0.05982980466475355,0.20549999999999996,0.03533705938103583,0.011060368898830875,0.0544028029738706,0.2878454774618149
2,8,4,0.2,S-BIPF-RP,0.06108105211852552,0.20756250000000004,0.03959751957420732,0.01902139533938474,0.07970862693397483,0.8478020168840885
2,8,6,0.8,Reference,0.26951955647903975,0.6169166666666667,0.655590373390003,0.0,0.0,
2,8,6,0.8,IPF,,,,,,
2,8,6,0.8,N-BIPF,0.06699830330160605,0.15316666666666667,0.037910715518612505,0.013125224870313623,0.06824040755572838,0.2046349849551916
2,8,6,0.8,S-BIPF,0.07679589345341133,0.17479166666666668,0.05904429028790091,0.020045532812077313,0.09783445420642797,0.546493424102664
2,8,6,0.8,N-BIPF-RP,0.06927860645062542,0.15420833333333334,0.04081086693928444,0.014335814446862886,0.06669283508978467,0.19861306063830853
2,8,6,0.8,S-BIPF-RP,0.09757057593711653,0.21850000000000003,0.09746509354017642,0.02346239596036174,0.11151054430349912,0.5350815933197737
2,8,6,0.5,Reference,0.2588977528905577,0.5851666666666666,0.5797529443012303,0.0,0.0,
2,8,6,0.5,IPF,,,,,,
2,8,6,0.5,N-BIPF,0.0788548584544329,0.17958333333333332,0.0533844106697042,0.015648953924243775,0.0782090575393413,0.1887181457132101
2,8,6,0.5,S-BIPF,0.08777793820411561,0.2052916666666667,0.07496777154849961,0.025069019956093397,0.10383720553477412,0.5403991639614105
2,8,6,0.5,N-BIPF-RP,0.08094047490012193,0.1810416666666667,0.05547308941496783,0.014943618169349145,0.07505121427330322,0.18881585262715816
2,8,6,0.5,S-BIPF-RP,0.08905802812852644,0.19775,0.0788049667597153,0.01830544504827259,0.10311488379012976,0.5354225467890501
2,8,6,0.2,Reference,0.2759776401738399,0.6615416666666667,0.6475343533023293,0.0,0.0,
2,8,6,0.2,IPF,,,,,,
2,8,6,0.2,N-BIPF,0.07099823872729769,0.16012500000000002,0.043892390600522774,0.014594505075462472,0.07451888399738543,0.15711899660527706
2,8,6,0.2,S-BIPF,0.08261507892246754,0.18329166666666666,0.0679923822986023,0.023215811562945186,0.11474802936202182,0.9345207195729017
2,8,6,0.2,N-BIPF-RP,0.07230106272051832,0.15912500000000002,0.04614267336236129,0.014659262103076528,0.07284018900467931,0.328843804076314
2,8,6,0.2,S-BIPF-RP,0.09669953925123075,0.21729166666666666,0.09075263935140813,0.018896167387606213,0.1055342289866474,0.9387357216328382
2,4,2,0.8,Reference,0.3269218749999999,2.615375,1.0612017877820294,0.0,0.0,
2,4,2,0.8,IPF,,,,,,
2,4,2,0.8,N-BIPF,0.021671874999999983,0.17337499999999986,0.004862055297243975,0.009534095323827176,0.01701741758057045,0.1230299212038517
2,4,2,0.8,S-BIPF,0.021484375000000007,0.17187500000000006,0.0050581062829302414,0.01142983876242174,0.022060759963298152,0.6443841475993395
2,4,2,0.8,N-BIPF-RP,0.022828124999999994,0.18262499999999995,0.007731455061849439,0.010281813032897286,0.01814710626288493,0.24031048454344273
2,4,2,0.8,S-BIPF-RP,0.038250000000000006,0.30600000000000005,0.022195236744328037,0.013074084111499407,0.02438559398245179,0.627459580078721
2,4,2,0.5,Reference,0.24384374999999997,1.9507500000000002,0.6187225101021234,0.0,0.0,
2,4,2,0.5,IPF,,,,,,
2,4,2,0.5,N-BIPF,0.027156250000000007,0.21725000000000005,0.0090700553440913,0.013532463493926672,0.02515186871661627,0.1370160635560751
2,4,2,0.5,S-BIPF,0.036625000000000005,0.29300000000000004,0.019222865238961964,0.018453573112166433,0.03638316086834168,0.3636623043566942
2,4,2,0.5,N-BIPF-RP,0.02945312500000001,0.23562500000000008,0.011714007787927451,0.013791802809123207,0.02570254875038791,0.13626751862466335
2,4,2,0.5,S-BIPF-RP,0.06167187499999999,0.4933749999999999,0.0938182119683952,0.013801883823254884,0.025280115693774783,0.36188486777246
2,4,2,0.2,Reference,0.15840625000000003,1.26725,0.365997923821231,0.0,0.0,
2,4,2,0.2,IPF,,,,,,
2,4,2,0.2,N-BIPF,0.019765625000000002,0.15812500000000002,0.0047667311051097574,0.008748028891653943,0.016594675929186672,0.13354243524372578
2,4,2,0.2,S-BIPF,0.021234374999999993,0.16987499999999994,0.0057087499807958846,0.012905922815438476,0.0234905113064832,0.3620681259781122
2,4,2,0.2,N-BIPF-RP,0.018703124999999984,0.14962499999999987,0.004213424486983963,0.00859335908910941,0.017088610177949222,0.1333220675587654
2,4,2,0.2,S-BIPF-RP,0.03001562499999999,0.24012499999999992,0.012956589399237389,0.011853790634580811,0.023402175661810146,0.35924055613577366
