sim_run,groups,categories_per_group,dependency_level,method,SRMSE 1,AMAE,AKLD,MACD_S,MACD_C,time_taken (s)
1,2,2,0.2,N-BIPF-RP,0.009900000000000015,0.04950000000000007,0.0007128342492601729,0.006806573966480226,0.011334857629370582,0.08106560073792934
1,2,2,0.2,S-BIPF-RP,0.021724999999999973,0.10862499999999986,0.005517724304575375,0.009413366058838352,0.017609208798117466,0.17021206580102444
1,2,4,0.8,Reference,0.6068060852480841,1.3211875,1.714909811388109,0.0,0.0,
1,2,4,0.8,IPF,0.02208692390082816,0.04793750000000001,0.002709894228705589,0.009264820835761396,0.03315970451732274,12.9694286249578
1,2,4,0.8,N-BIPF,0.051015154441545904,0.10887499999999999,0.014956798357612064,0.008998606270278105,0.029843449716358626,0.14321330189704895
1,2,4,0.8,S-BIPF,0.03053228871732509,0.06268749999999998,0.006489287465291388,0.009082188805410103,0.03747085178977273,0.23491907864809036
1,2,4,0.8,N-BIPF-RP,0.04568501637890951,0.09818750000000001,0.012213067421509969,0.009732969408143024,0.030007799736134804,0.1404331922531128
1,2,4,0.8,S-BIPF-RP,0.04221456348583995,0.0984375,0.018032736273286852,0.01070791112162493,0.04165909657396206,0.274602884426713
1,2,4,0.5,Reference,0.2974544613571196,0.6783125000000001,0.4763939672154175,0.0,0.0,
1,2,4,0.5,IPF,0.02199551364813001,0.04887499999999998,0.0026674288915582013,0.015403508366371423,0.041074515514020526,9.171557759866118
1,2,4,0.5,N-BIPF,0.040347056174703425,0.09000000000000002,0.009470222059738263,0.01676095522328154,0.04257525535271897,0.11466416716575623
1,2,4,0.5,S-BIPF,0.02922485887583075,0.06518750000000001,0.0055817468251495115,0.015249979241378697,0.04466090890443442,0.20763523317873478
1,2,4,0.5,N-BIPF-RP,0.04128707738195199,0.0909375,0.010136258204968081,0.013739710923594314,0.03852515578026584,0.1141394842416048
1,2,4,0.5,S-BIPF-RP,0.03498636089492166,0.07393749999999999,0.008827576560385207,0.011937260235580886,0.03931870689552904,0.3937932923436165
1,2,4,0.2,Reference,0.24025959990721266,0.5169999999999999,0.34276159767301295,0.0,0.0,
1,2,4,0.2,IPF,0.01860031794234329,0.03837499999999998,0.0019202060323195837,0.010962402496629275,0.03257774964116675,2.855285055935383
1,2,4,0.2,N-BIPF,0.03590639112599866,0.07956250000000004,0.007086920117034105,0.009848106143023354,0.031686589202689956,0.10958143509924412
1,2,4,0.2,S-BIPF,0.026918004209315165,0.05662500000000001,0.005023004728154565,0.012266736784685577,0.036211579403440955,0.1969697866588831
1,2,4,0.2,N-BIPF-RP,0.038849861389017984,0.08431250000000004,0.008880783175696138,0.009749315251978145,0.02958660289660771,0.10768874362111092
1,2,4,0.2,S-BIPF-RP,0.028238423632297838,0.06175,0.004801731077083759,0.00942575368762956,0.03262899762469165,0.1907876469194889
1,2,6,0.8,Reference,0.33486438884721503,0.444,0.5582262521985558,0.0,0.0,
1,2,6,0.8,IPF,0.023518275460119253,0.032291666666666684,0.0029203616202994917,0.018278965537712587,0.04302034587588188,1053.3997332565486
1,2,6,0.8,N-BIPF,0.04507463890916176,0.06433333333333333,0.01064606662050216,0.013690410559080959,0.040617313941574924,0.3551089633256197
1,2,6,0.8,S-BIPF,0.04483770594008342,0.05970833333333332,0.013057547806431603,0.013151763560661507,0.04338920438667915,0.5395519901067019
1,2,6,0.8,N-BIPF-RP,0.04525942266736695,0.062208333333333345,0.011432556339501207,0.018554004865869222,0.040762641509037245,0.49848105013370514
1,2,6,0.8,S-BIPF-RP,0.06115188097234218,0.08395833333333333,0.02947770413366979,0.013526702826908026,0.04309724138027374,0.508984787389636
1,2,6,0.5,Reference,0.275596019024531,0.38283333333333336,0.40875796660015357,0.0,0.0,
1,2,6,0.5,IPF,0.022661568796391997,0.03145833333333332,0.0027853283813434114,0.008406303701483424,0.043520717570795085,516.6000830959529
1,2,6,0.5,N-BIPF,0.05619029609739866,0.07349999999999998,0.01629101068299034,0.00890301234081698,0.04850925237752409,0.2375570610165596
1,2,6,0.5,S-BIPF,0.04865100423231945,0.06704166666666665,0.014949979793101066,0.012387136095753808,0.04941953714957725,0.3663632720708847
1,2,6,0.5,N-BIPF-RP,0.056235060073356935,0.07595833333333331,0.016750661011527092,0.010603729675086786,0.04368232503365521,0.17146214842796326
1,2,6,0.5,S-BIPF-RP,0.07286657863759322,0.10404166666666666,0.04038892346492806,0.009399345968144821,0.04745287833722437,0.24095982126891613
1,2,6,0.2,Reference,0.3048695379793804,0.44454166666666667,0.528290910424127,0.0,0.0,
1,2,6,0.2,IPF,0.021877723548646165,0.031083333333333355,0.0026984749961044933,0.013321978008790945,0.051632765401333915,362.6046443246305
1,2,6,0.2,N-BIPF,0.04341784318657911,0.05954166666666669,0.010393458797394733,0.013349044912823812,0.052942481437312554,0.2568974308669567
1,2,6,0.2,S-BIPF,0.04372140151507739,0.05912499999999999,0.012185613263788059,0.015418863879627894,0.05423670383290646,0.5459050498902798
1,2,6,0.2,N-BIPF-RP,0.04493269524055392,0.05991666666666667,0.011382720139010406,0.012274524095345981,0.05058529626000891,0.25209411047399044
1,2,6,0.2,S-BIPF-RP,0.0404458327366395,0.05395833333333332,0.010074411771898079,0.013568859605169906,0.05692741559458858,0.4124144855886698
2,5,2,0.8,Reference,0.22352500000000006,1.117625,0.33355802436080945,0.0,0.0,
2,5,2,0.8,IPF,0.008775000000000005,0.043875000000000025,0.0005876321515894383,0.00787936116420309,0.015003428268131029,0.18187493830919266
2,5,2,0.8,N-BIPF,0.01775000000000001,0.08875000000000005,0.0025863558999815943,0.007200987613214227,0.01568046973460924,0.1962538193911314
2,5,2,0.8,S-BIPF,0.02992499999999999,0.14962499999999995,0.007012383644593481,0.009275174585115554,0.016491500413720193,0.5001529622823
2,5,2,0.8,N-BIPF-RP,0.021249999999999984,0.10624999999999993,0.003685096632950534,0.008088127088990135,0.01740573394006817,0.1826949119567871
2,5,2,0.8,S-BIPF-RP,0.033125,0.165625,0.015216942563879574,0.01133643352463793,0.025779182419477985,0.4196145683526993
2,5,2,0.5,Reference,0.18617500000000003,0.930875,0.3296146695647868,0.0,0.0,
2,5,2,0.5,IPF,0.009649999999999997,0.04824999999999999,0.0005520369175981698,0.008748250847267306,0.019128665890346834,0.10519092530012131
2,5,2,0.5,N-BIPF,0.019774999999999997,0.09887499999999999,0.0032692861800766733,0.009188113161851419,0.018005213627189702,0.1148055586963892
2,5,2,0.5,S-BIPF,0.014375000000000004,0.07187500000000002,0.0016862074160593108,0.011608058022873971,0.021482040306666277,0.3207370899617672
2,5,2,0.5,N-BIPF-RP,0.01657499999999999,0.08287499999999995,0.0019074669527310664,0.009346717338956138,0.01808068489131565,0.11334982141852379
2,5,2,0.5,S-BIPF-RP,0.02494999999999999,0.12474999999999994,0.005488751397898344,0.012549460729508155,0.020468637647019963,0.3171524293720722
2,5,2,0.2,Reference,0.16785,0.83925,0.182809186552958,0.0,0.0,
2,5,2,0.2,IPF,0.008024999999999982,0.04012499999999991,0.000421422690415997,0.008891461464779557,0.016592142278036945,0.18398691527545452
2,5,2,0.2,N-BIPF,0.019824999999999992,0.09912499999999996,0.002685996668386751,0.006960704682875357,0.011937734942851934,0.20226988196372986
2,5,2,0.2,S-BIPF,0.018375000000000013,0.09187500000000007,0.002194271135294854,0.013983194979164022,0.02606651127086545,0.561956524848938
2,5,2,0.2,N-BIPF-RP,0.01577500000000001,0.07887500000000006,0.0018793869233913068,0.0083103330593519,0.013604367691939593,0.20142031461000443
2,5,2,0.2,S-BIPF-RP,0.019549999999999984,0.09774999999999992,0.003446408558984428,0.012722295863284177,0.02174954041615631,0.5469282865524292
2,5,4,0.8,Reference,0.2443521154591674,0.527,0.3583170584851204,0.0,0.0,
2,5,4,0.8,IPF,0.020539785609231483,0.044937499999999984,0.0023438251508657816,0.010291352857832623,0.03995311267590318,5.396723380312324
2,5,4,0.8,N-BIPF,0.03776148119675586,0.08274999999999999,0.008278827185894438,0.013859177224821844,0.036631421374951165,0.12213229946792126
2,5,4,0.8,S-BIPF,0.04779204121330515,0.10456250000000003,0.014220551350225197,0.020752049859786344,0.055208639052576,0.32555091939866543
2,5,4,0.8,N-BIPF-RP,0.0395410137443144,0.0869375,0.008458774781224351,0.011857882565915093,0.03903074935538769,0.12219898402690887
2,5,4,0.8,S-BIPF-RP,0.05052109748008308,0.11074999999999999,0.019763005326380916,0.015295902750316857,0.04955822783811258,0.32154726423323154
2,5,4,0.5,Reference,0.27686925097929127,0.5867500000000001,0.46821260982175883,0.0,0.0,
2,5,4,0.5,IPF,0.018630695236714935,0.04143750000000002,0.0019792844201876325,0.014811177123510131,0.0483804726022877,3.292405454441905
2,5,4,0.5,N-BIPF,0.04112170038836185,0.09050000000000001,0.009582322149509123,0.01141014227121532,0.04227678235416816,0.116816945374012
2,5,4,0.5,S-BIPF,0.06868139617785593,0.14787499999999998,0.03167984785410961,0.014935731250780229,0.05649101108928587,0.3227640613913536
2,5,4,0.5,N-BIPF-RP,0.045337079543704036,0.09418750000000002,0.011228005102212793,0.012999873155982779,0.044490727625438105,0.1162338424474001
2,5,4,0.5,S-BIPF-RP,0.05193089731129234,0.11206249999999995,0.016838664987057918,0.01859832634873288,0.06882680012120625,0.3207193110138178
2,5,4,0.2,Reference,0.2818484870936207,0.6266875,0.4464827233859047,0.0,0.0,
2,5,4,0.2,IPF,0.016522369007058266,0.03599999999999999,0.0015317215911572635,0.014305537838683957,0.04542813815933745,3.0504039991647005
2,5,4,0.2,N-BIPF,0.06349066014462357,0.13775,0.02231398686364263,0.011510931862410426,0.038528690949735364,0.11897245980799198
2,5,4,0.2,S-BIPF,0.0668134504764131,0.13937500000000003,0.030277554152185842,0.016990640591615622,0.06143882700311222,0.3183022141456604
2,5,4,0.2,N-BIPF-RP,0.052723638758904935,0.11425,0.015545576865234736,0.011928071220168302,0.03996098050268973,0.11534796841442585
2,5,4,0.2,S-BIPF-RP,0.053050128877082416,0.1178125,0.01945954396178518,0.015082973348994912,0.061409347699859354,0.32258633710443974
2,5,6,0.8,Reference,0.2974834701417041,0.43687499999999996,0.4961154316489148,0.0,0.0,
2,5,6,0.8,IPF,0.023944272221092085,0.03358333333333334,0.0030899213232636422,0.018913005911896617,0.06310290513412666,862.2941379919648
2,5,6,0.8,N-BIPF,0.06530151525754264,0.09174999999999998,0.02226948431846154,0.016813088830760447,0.056308048943925756,0.16154180467128754
2,5,6,0.8,S-BIPF,0.06117911199686051,0.084625,0.022247840383931183,0.021221466071099666,0.08089787131727778,0.37191763520240784
2,5,6,0.8,N-BIPF-RP,0.07352599706561591,0.10024999999999999,0.029383575843530737,0.015783866089940795,0.05525194946270604,0.15551419369876385
2,5,6,0.8,S-BIPF-RP,0.07764779254848093,0.1055,0.039549530276615626,0.023387176246693477,0.07707951897665899,0.3509709220379591
2,5,6,0.5,Reference,0.2929082176474376,0.40729166666666666,0.4622218281542938,0.0,0.0,
2,5,6,0.5,IPF,0.025193142890647315,0.03458333333333334,0.0034602543148534804,0.015914025781688754,0.06252197653088208,369.11935791373253
2,5,6,0.5,N-BIPF,0.06542966608948243,0.09066666666666663,0.022447716189341348,0.011419820256328875,0.05521033363637491,0.2255359534174204
2,5,6,0.5,S-BIPF,0.07691703947049677,0.10558333333333332,0.03448675495665922,0.020468425171457607,0.08193839321448389,0.5681270528584719
2,5,6,0.5,N-BIPF-RP,0.06523032251093938,0.08704166666666667,0.02567984435769547,0.011495957960975883,0.05538962598914927,0.19059303030371666
2,5,6,0.5,S-BIPF-RP,0.07277638862978339,0.09958333333333329,0.03557937212449995,0.01534060753267452,0.07195455971312371,0.5342521201819181
2,5,6,0.2,Reference,0.24904138968593767,0.35454166666666664,0.38126242007089317,0.0,0.0,
2,5,6,0.2,IPF,0.023905865297423463,0.034208333333333334,0.003109998809218134,0.01207724126308192,0.05935450084389649,245.46131131611764
2,5,6,0.2,N-BIPF,0.05514988971174467,0.07358333333333335,0.017264186979962404,0.01229100238124011,0.06227676259569255,0.13350904174149036
2,5,6,0.2,S-BIPF,0.05706339832811054,0.08558333333333333,0.019761897528956754,0.016637846935915333,0.0819768335271081,0.3505822457373142
2,5,6,0.2,N-BIPF-RP,0.05641287963907256,0.0817083333333333,0.01676047687383246,0.010947332298725439,0.059843265280164364,0.14892850443720818
2,5,6,0.2,S-BIPF-RP,0.071989003879192,0.09916666666666667,0.031225446586044772,0.018051757686320613,0.07704816827420259,0.38685894198715687
2,2,2,0.8,Reference,0.5228,2.6140000000000003,1.5511631947914355,0.0,0.0,
2,2,2,0.8,IPF,0.01315,0.06575,0.0013049156327133056,0.017672776515772974,0.041112438619581616,0.0951287243515253
2,2,2,0.8,N-BIPF,0.03785000000000002,0.1892500000000001,0.008269352385603434,0.014163935771995666,0.031142570323832667,0.15931507386267185
2,2,2,0.8,S-BIPF,0.017575000000000014,0.08787500000000006,0.00254636121046741,0.01606442796850452,0.03610651128865145,0.2653172817081213
2,2,2,0.8,N-BIPF-RP,0.030600000000000016,0.15300000000000008,0.005422374862312321,0.013920746267449002,0.031981426721693275,0.13276646099984646
2,2,2,0.8,S-BIPF-RP,0.06042500000000002,0.3021250000000001,0.0487655257889338,0.01925549620969075,0.04278113444511177,0.26035083271563053
2,2,2,0.5,Reference,0.2137,1.0685,0.3284547520327381,0.0,0.0,
2,2,2,0.5,IPF,0.0063499999999999945,0.03174999999999997,0.000293528259320591,0.008305657182011884,0.01588035670223779,0.10850482620298862
2,2,2,0.5,N-BIPF,0.019675000000000015,0.09837500000000007,0.0030194916659072807,0.00989075159049553,0.019641036790128113,0.0841471217572689
2,2,2,0.5,S-BIPF,0.010549999999999993,0.052749999999999964,0.000932918446550472,0.009560883678266444,0.016193312134293838,0.1722304616123438
2,2,2,0.5,N-BIPF-RP,0.020774999999999988,0.10387499999999994,0.0031725837768624213,0.008207496694562945,0.01624675401006028,0.08232096582651138
2,2,2,0.5,S-BIPF-RP,0.019150000000000007,0.09575000000000003,0.0066911302643781825,0.009031065325180145,0.019599967010949848,0.1714908666908741
2,2,2,0.2,Reference,0.179675,0.8983749999999999,0.3564388300995998,0.0,0.0,
2,2,2,0.2,IPF,0.006724999999999986,0.03362499999999993,0.0002851326163768803,0.011112675280613556,0.020728077892972853,0.10765035264194012
2,2,2,0.2,N-BIPF,0.022125,0.110625,0.0028484306402106405,0.010720852593294512,0.02028059113206897,0.08123397268354893
2,2,2,0.2,S-BIPF,0.014624999999999999,0.073125,0.001940565484628354,0.010500782040930282,0.020585850605031753,0.17160875350236893
2,2,2,0.2,N-BIPF-RP,0.014449999999999996,0.07224999999999998,0.0020020095950297875,0.008411644737374924,0.019143257371036157,0.08137650601565838
2,2,2,0.2,S-BIPF-RP,0.02160000000000002,0.1080000000000001,0.004094707346771546,0.010963393150861714,0.02032252607175451,0.16900181211531162
2,2,4,0.8,Reference,0.39757733915448074,0.8586875,0.7735895742179386,0.0,0.0,
2,2,4,0.8,IPF,0.021818702294650435,0.04612499999999998,0.0025755274621067853,0.018097500349923305,0.037125137848222384,15.075501734390855
2,2,4,0.8,N-BIPF,0.03994219539643135,0.08693750000000003,0.00864729139543731,0.013928294270799417,0.035537111113106826,0.2281066458672285
2,2,4,0.8,S-BIPF,0.03398989294466224,0.07337499999999997,0.008040708854749605,0.01618839589697266,0.04026234111018678,0.3823037650436163
2,2,4,0.8,N-BIPF-RP,0.04011830821928558,0.08824999999999997,0.008858616272133097,0.01550499850081359,0.032418963462267976,0.2112115304917097
2,2,4,0.8,S-BIPF-RP,0.04591746892502669,0.10374999999999995,0.017355235354243194,0.01849460859358935,0.0411063520135538,0.3528869226574898
2,2,4,0.5,Reference,0.25179218707146367,0.5260625,0.37007474032103144,0.0,0.0,
2,2,4,0.5,IPF,0.014984111396245952,0.033062499999999995,0.0012983653714929854,0.022510156058120387,0.042769697774883486,9.951838025823236
2,2,4,0.5,N-BIPF,0.03709314991556149,0.07999999999999996,0.009104670131841321,0.019538896587791975,0.03605214543243529,0.1901395320892334
2,2,4,0.5,S-BIPF,0.03914426335108238,0.08224999999999999,0.01028517937806454,0.02059405382742448,0.044255222787864736,0.3425239287316799
2,2,4,0.5,N-BIPF-RP,0.03748875614547467,0.08012499999999999,0.008134274182639687,0.017959241014060438,0.036657161133313805,0.09703965485095978
2,2,4,0.5,S-BIPF-RP,0.04090029638071323,0.08881250000000002,0.013460309127006147,0.025015917896123584,0.04685583450430526,0.1720412615686655
2,2,4,0.2,Reference,0.29001741273061155,0.619375,0.5445130147994022,0.0,0.0,
2,2,4,0.2,IPF,0.020756718812784947,0.045062499999999985,0.0025696339930586284,0.01597769697527579,0.0408423402217925,6.296325432136655
2,2,4,0.2,N-BIPF,0.05016697734778088,0.11018750000000001,0.013860608673667034,0.018452698455292658,0.04520723609414928,0.1933897603303194
2,2,4,0.2,S-BIPF,0.04319735387334285,0.09149999999999997,0.01514908314775466,0.02272562144142333,0.052460528541400535,0.3383117411285639
2,2,4,0.2,N-BIPF-RP,0.0565145316008052,0.11468749999999997,0.01665279677636037,0.019185441163333674,0.04732135068966955,0.197582695633173
2,2,4,0.2,S-BIPF-RP,0.0418089939375126,0.08987499999999998,0.01392267901232259,0.015180058520025358,0.042213093325035665,0.34076751954853535
2,2,6,0.8,Reference,0.4119816143005711,0.58125,0.9346181048872978,0.0,0.0,
2,2,6,0.8,IPF,0.0290115844956918,0.04116666666666667,0.004477293604275965,0.020836401046346986,0.0591434440668753,1104.645678671077
2,2,6,0.8,N-BIPF,0.06462731511178418,0.08975000000000001,0.022862441092477072,0.019083029845095825,0.054294915178598885,0.25001450814306736
2,2,6,0.8,S-BIPF,0.05980827573809159,0.08079166666666668,0.024236140834163217,0.021218718031499325,0.06085280150077334,0.3388956841081381
2,2,6,0.8,N-BIPF-RP,0.05897050275072495,0.08529166666666667,0.018552180748729243,0.02041111159817821,0.056636524451950505,0.3180167991667986
2,2,6,0.8,S-BIPF-RP,0.04755730045840839,0.06674999999999999,0.014367892356308842,0.021367116050336647,0.05676741702211209,0.28499582409858704
2,2,6,0.5,Reference,0.27173881269245126,0.3835833333333334,0.38196601035478217,0.0,0.0,
2,2,6,0.5,IPF,0.022371989488802046,0.031249999999999997,0.0026800649987885825,0.008463230794861087,0.03194859250735614,575.0245833434165
2,2,6,0.5,N-BIPF,0.03920083891875953,0.05591666666666666,0.008351427679432281,0.0074529193968790606,0.03173203041758433,0.18155811354517937
