groups,categories_per_group,dependency_level,method,SRMSE 1,AMAE,AKLD,MACD_S,MACD_C,time_taken (s),SRMSE 1_std,AMAE_std,AKLD_std,MACD_S_std,MACD_C_std,time_taken (s)_std
8,4,0.5,S-BIPF,0.06589735961606025,0.22857125,0.04714201058580104,0.020757857935076212,0.07774912610073591,0.6769620217755437,0.009099791147929208,0.031821411060000006,0.013497462635291403,0.002701364732631408,0.006056557088358909,0.18785198219957802
8,4,0.5,N-BIPF-RP,0.05731073896700592,0.19802625,0.03108309612795356,0.013031787916868192,0.050269250949564054,0.23308119136840105,0.00899198021796125,0.031095613765802065,0.009318536126626344,0.002074637439841732,0.005450743762093985,0.0697035469716979
8,4,0.5,S-BIPF-RP,0.07038086074593738,0.24609375,0.05334733206302654,0.021095642631649064,0.07924457651447468,0.6779500516504049,0.009969604203659511,0.036620444556320596,0.015715184775503523,0.002155107487058651,0.005805307501149936,0.2095952238171159
8,4,0.2,Reference,0.24200612516456915,0.8483925000000001,0.5562841763731332,0.0,0.0,,0.01705783046077278,0.06412225751982514,0.07025254007493237,0.0,0.0,
8,4,0.2,IPF,,,,,,,,,,,,
8,4,0.2,N-BIPF,0.055070474121415,0.19086999999999998,0.028313625244409328,0.012500349553305758,0.04930785436878831,0.2386147655919194,0.006889940751970839,0.024163198188229824,0.006819569570755418,0.0017363571797068067,0.005380729540018151,0.07736031322227431
8,4,0.2,S-BIPF,0.06357980584900978,0.22088375,0.04312520773030917,0.02050717871735995,0.07833328699863987,0.678304509408772,0.00912262306588469,0.03163512434234473,0.011435920445184222,0.002315844314942408,0.007541386862477563,0.20100776362491088
8,4,0.2,N-BIPF-RP,0.055341252196500795,0.19150124999999998,0.028821109604023443,0.012436320850219037,0.049261299463637574,0.2290048026293516,0.006822278058461894,0.024271649321339097,0.0069537771348776945,0.0016357396650308437,0.005210994187526977,0.06554414589426026
8,4,0.2,S-BIPF-RP,0.06636512228579067,0.23022625000000002,0.04683183094451536,0.020639173139868648,0.0789158325097617,0.6796769997105002,0.010745226476481028,0.03708691677299477,0.014837259348113111,0.002542263931769418,0.008069536525566147,0.20683350950984156
8,6,0.8,Reference,0.2774807794308439,0.6317566666666666,0.6920739616941709,0.0,0.0,,0.019859321522128243,0.0435729120551517,0.0983229115804788,0.0,0.0,
8,6,0.8,IPF,,,,,,,,,,,,
8,6,0.8,N-BIPF,0.07840982010996556,0.17514500000000002,0.05478656318454904,0.013915881530904908,0.07043991120176989,0.2613565441966057,0.007712145856563301,0.01788892655557224,0.010409408341535944,0.002643124294590818,0.007032340938252693,0.08323989489399516
8,6,0.8,S-BIPF,0.08950570566432413,0.20003583333333336,0.08049394814739634,0.02104474678783024,0.10536893499959281,0.7052503131330013,0.012410561059723038,0.02840286961575003,0.023451103656718476,0.003256083172563907,0.008960739575973984,0.22104491940721083
8,6,0.8,N-BIPF-RP,0.07799320640792538,0.17426333333333333,0.05384924655161499,0.013943304962584247,0.0706988339619089,0.25675120506435634,0.00768314802489573,0.01797649290190257,0.010578175543899282,0.0024927222877556697,0.006812255640991032,0.08892346476377684
8,6,0.8,S-BIPF-RP,0.09134025603998382,0.2035475,0.08286827218754807,0.020621172284335597,0.10580612070850642,0.6898614837229252,0.010329114544215904,0.023236552218116626,0.019806121557420536,0.0029496802678828397,0.008501166485172705,0.21975652705074294
8,6,0.5,Reference,0.2598828612753238,0.5960875,0.6091039245138371,0.0,0.0,,0.0165624321836709,0.04101460462638557,0.0731038809696228,0.0,0.0,
8,6,0.5,IPF,,,,,,,,,,,,
8,6,0.5,N-BIPF,0.0765656947614448,0.17037666666666668,0.05204798705174319,0.013806249956171137,0.07007944277324733,0.24563301980495453,0.010020297104977913,0.022178071333471775,0.01314681001726843,0.00213806808673969,0.006940527020610839,0.07166505676401724
8,6,0.5,S-BIPF,0.0856871301628261,0.19135666666666665,0.0730342634085157,0.020717838210345996,0.10525704341653942,0.7223650005459785,0.00975170456309969,0.021880651456555527,0.016384578624728866,0.002512661805626894,0.008063041768316046,0.2058509632861471
8,6,0.5,N-BIPF-RP,0.07615814029880459,0.17007083333333334,0.05149249415326054,0.013589254087915625,0.06972161686848274,0.24641240172088147,0.009171306476385225,0.020741871085514875,0.011903354720320324,0.002110094988493944,0.006732786106846335,0.067352283638254
8,6,0.5,S-BIPF-RP,0.08931342016780115,0.19904666666666668,0.07992100968237303,0.02065828124232039,0.10341406763653485,0.7165545218065381,0.009913735890509213,0.02367189334591762,0.017576383377529464,0.002725931701032204,0.006452228961991025,0.22573289033442592
8,6,0.2,Reference,0.2579709252087523,0.59424,0.5993889558694003,0.0,0.0,,0.011703556894274053,0.033947195765484606,0.051674189177828546,0.0,0.0,
8,6,0.2,IPF,,,,,,,,,,,,
8,6,0.2,N-BIPF,0.07463430423253753,0.16579666666666668,0.049576057105440476,0.013167052455151308,0.07083660367228983,0.24083212476223706,0.008492358778672465,0.01854444131956731,0.01097270692636143,0.001446218091622772,0.004380294938048189,0.07327079264374678
8,6,0.2,S-BIPF,0.08981339510148682,0.2013375,0.08058543966005988,0.02085339269346298,0.10785714164354093,0.7067258956283331,0.011348229485280897,0.025583923648156346,0.019898367229431346,0.0024850012774931584,0.006161297872024243,0.19067638653660587
8,6,0.2,N-BIPF-RP,0.07463792031993735,0.16599166666666665,0.049597605945417296,0.013131581164247128,0.07070375134703577,0.24754188135266303,0.00859247673682329,0.01914939698167816,0.011281202752168408,0.0014399782290625029,0.00444217736808529,0.07667857116028846
8,6,0.2,S-BIPF-RP,0.08838231466361596,0.19767416666666665,0.07763797827745239,0.020416064616454038,0.10726122789773246,0.7093522407114505,0.010009107049442292,0.023234209536201342,0.018074756150950548,0.0018503588496868507,0.006321409778923332,0.20691815701309463
4,2,0.8,Reference,0.25588875,2.04711,0.8258302447559793,0.0,0.0,,0.06825578347246052,0.5460462677796841,0.38460794309441726,0.0,0.0,
4,2,0.8,IPF,,,,,,,,,,,,
4,2,0.8,N-BIPF,0.024236562499999996,0.19389249999999997,0.00829846105343944,0.010870762787125312,0.021329570512696717,0.18716148067265748,0.01247900181857165,0.09983201454857321,0.008939883917672652,0.0028076781596636,0.00525881822810282,0.06746343268152133
4,2,0.8,S-BIPF,0.020685625,0.165485,0.006514291369045042,0.01431922690530163,0.027500484985464625,0.486299318484962,0.007298250850820701,0.05838600680656561,0.005821695284775038,0.002624633595281968,0.00486512824122193,0.1481007567438595
4,2,0.8,N-BIPF-RP,0.024563124999999998,0.19650499999999999,0.008251859726783528,0.010651983085817728,0.020953731890327235,0.19154263351112605,0.012616449749787106,0.10093159799829685,0.00860704552019107,0.0026645385428923514,0.005243357955964701,0.057865420769184085
4,2,0.8,S-BIPF-RP,0.0532021875,0.4256175,0.051563575893638705,0.013502109425768788,0.026229025322611284,0.4492573504522443,0.015010955226288704,0.1200876418103096,0.028641482827726574,0.002975019169954885,0.005824385856871297,0.11904350576685109
4,2,0.5,Reference,0.1916334375,1.5330675,0.4574703761170198,0.0,0.0,,0.04020886732425475,0.32167093859403806,0.16535625869485943,0.0,0.0,
4,2,0.5,IPF,,,,,,,,,,,,
4,2,0.5,N-BIPF,0.0204565625,0.1636525,0.005450549746451975,0.009962911936039313,0.019319366023811964,0.16946628160774707,0.0056242561600725076,0.04499404928058006,0.0030677606356857485,0.0018690295660627875,0.003299299876824987,0.05383005664035569
4,2,0.5,S-BIPF,0.020365625000000002,0.16292500000000001,0.006117287262153178,0.013786314618699664,0.026469427700170814,0.45288558546453717,0.0051605771886139695,0.041284617508911756,0.003449835602875899,0.002146279358209928,0.004304150308518358,0.12511349819414233
4,2,0.5,N-BIPF-RP,0.0209159375,0.1673275,0.005730374116634475,0.009900365137463328,0.019443017775874885,0.167577843926847,0.0061126358067448445,0.048901086453958756,0.003133655927203202,0.0017598716734223213,0.0030622643494917913,0.051228359782608826
4,2,0.5,S-BIPF-RP,0.046132187500000005,0.36905750000000004,0.038940745044107834,0.013218128105384181,0.025153782462293037,0.4382408757135272,0.01407297059526379,0.11258376476211034,0.02410218300267642,0.0022196452701557243,0.00409821214414783,0.11831068280080317
4,2,0.2,Reference,0.1885125,1.5081,0.43456018213223296,0.0,0.0,,0.03442948936771807,0.27543591494174446,0.13671421796667624,0.0,0.0,
4,2,0.2,IPF,,,,,,,,,,,,
4,2,0.2,N-BIPF,0.023109687499999997,0.18487749999999997,0.007161403641626925,0.010503453585837298,0.02061459932596514,0.17457885809242726,0.00795063497842206,0.0636050798273765,0.004866945401924923,0.002225699152321565,0.004046418518491029,0.05724355023554508
4,2,0.2,S-BIPF,0.02249875,0.17999,0.0077302226751203304,0.014482649031167735,0.027588905002945977,0.48017510306090117,0.005910645028187255,0.04728516022549803,0.004626926281641115,0.0023294542027822236,0.004165450639474958,0.13671957699756224
4,2,0.2,N-BIPF-RP,0.022990312499999995,0.18392249999999996,0.0070744761864186875,0.010668025022162596,0.02096963229617247,0.17617351200431586,0.007577232346699795,0.06061785877359837,0.004608394840084677,0.002321910990778735,0.004130940109802459,0.052758735515526255
4,2,0.2,S-BIPF-RP,0.030235625000000002,0.24188500000000002,0.01545200028024571,0.01449760826852452,0.027813494997379028,0.46885783702135087,0.008870647399361617,0.07096517919489294,0.009732653213104592,0.002372163638590301,0.004377685856570579,0.12254122187095899
4,4,0.8,Reference,0.30387553533215206,1.052575,0.9042850073232,0.0,0.0,,0.04612968167832559,0.1608212714340465,0.2823940124326888,0.0,0.0,
4,4,0.8,IPF,,,,,,,,,,,,
4,4,0.8,N-BIPF,0.057297130127804755,0.19912749999999999,0.03228214244660105,0.014700669634289065,0.04686659858747697,0.24956985998898745,0.015311111480904811,0.054093090997117635,0.01765533226771291,0.0034414031820362285,0.0064323704878022124,0.09749343094999517
4,4,0.8,S-BIPF,0.05293387455729772,0.18321624999999997,0.03364957568253833,0.018622823007234623,0.05922271189108599,0.5107125311717391,0.013663296863997504,0.047019039256611744,0.019969424785784822,0.004032989477416249,0.006585233343484996,0.14330923608088086
4,4,0.8,N-BIPF-RP,0.056375036867269364,0.19545500000000002,0.03133583146461271,0.014711180019931996,0.04681968336401969,0.24433920241892337,0.015247468117941325,0.05349723886638011,0.017104891127773057,0.0034857925190909782,0.0062623419265088985,0.08070059073483328
4,4,0.8,S-BIPF-RP,0.07061320883726246,0.246055,0.0620795174156069,0.01960346065867973,0.06060446559150563,0.536462522149086,0.013321405569030465,0.048167774589745894,0.02607493839571051,0.00387040736298036,0.007643767736202629,0.17207330222459757
4,4,0.5,Reference,0.2593812190501058,0.9093125000000001,0.6388157154994695,0.0,0.0,,0.029709928438805915,0.10270825347377224,0.14603535272878357,0.0,0.0,
4,4,0.5,IPF,,,,,,,,,,,,
4,4,0.5,N-BIPF,0.054189147612527994,0.18707249999999997,0.028124191450429582,0.014159974075620854,0.047062603959427636,0.21937532894313336,0.008829547246107808,0.030564659318151974,0.009380306316562588,0.0027221804849745478,0.005033638473092651,0.06304038862902908
4,4,0.5,S-BIPF,0.051580669153406616,0.17964624999999998,0.030311973341121325,0.017688715879455797,0.059442004474347644,0.47645696982741353,0.008925946625517938,0.031700748221751444,0.011967424407948154,0.00285743305539993,0.0048704061369090595,0.12251848938190066
4,4,0.5,N-BIPF-RP,0.055052367050293524,0.19034500000000001,0.028609807238437784,0.014292476848890776,0.046912195262458496,0.20870347801595926,0.008759502645215847,0.03037886365786015,0.00925567211644758,0.002731121467398316,0.004877069075476206,0.07010173147904912
4,4,0.5,S-BIPF-RP,0.06280111545907444,0.217285,0.04763758172956106,0.01825218861160751,0.059635748000077975,0.46351067077368496,0.01041383293227512,0.03640164043034885,0.018630138239941186,0.0032315266284021356,0.005799009691891061,0.12149120418490482
4,4,0.2,Reference,0.24382159443928061,0.85494,0.5552694579340263,0.0,0.0,,0.021170631758670483,0.07454527109483229,0.08966539006616138,0.0,0.0,
4,4,0.2,IPF,,,,,,,,,,,,
4,4,0.2,N-BIPF,0.050854976831841585,0.17586749999999998,0.02478287836314957,0.013259744695864153,0.04635561597884184,0.2126455983147025,0.008320973150342628,0.029095025523344732,0.008113388159794385,0.001621579560813045,0.004053685952400949,0.0687051862522129
4,4,0.2,S-BIPF,0.049772402337369064,0.171765,0.027257589640736185,0.0171877239631379,0.06015062105543177,0.5340670717880129,0.007135712682439839,0.024453111238341298,0.00809660139279514,0.002118385622404122,0.005661352632989022,0.15147303372760698
4,4,0.2,N-BIPF-RP,0.05085977133204429,0.17567750000000001,0.024854888595737777,0.013159444495749451,0.04647382865031287,0.2180057492479682,0.008064493965501822,0.028426875846778586,0.007527771389344258,0.0016800891747336259,0.004286839799841924,0.07518130406360571
4,4,0.2,S-BIPF-RP,0.054147575323737575,0.18814250000000002,0.03355966448111125,0.01703190829595415,0.060411865790693915,0.5316023031622171,0.00877322800623904,0.031026905292678104,0.012231981997664187,0.0022066730390565953,0.005587389497482644,0.17121364080619433
4,6,0.8,Reference,0.3116903854527818,0.7046391666666666,0.8790946259814948,0.0,0.0,,0.03732407222210576,0.08244964003134389,0.20430871169426845,0.0,0.0,
4,6,0.8,IPF,,,,,,,,,,,,
4,6,0.8,N-BIPF,0.07632047138341448,0.16993333333333333,0.05307522818168461,0.013771437742496971,0.0634326667237231,0.31857577595859765,0.012510673432417662,0.0281342848115855,0.017877546800849936,0.0027850992594923877,0.005941798139831717,0.10072748239173855
4,6,0.8,S-BIPF,0.07459410471493029,0.16534,0.05856650414009446,0.01726367565051408,0.07849211539566317,0.6537618071213365,0.01327473577525066,0.02884151038153923,0.02174339706932392,0.0034199595079188756,0.005262495983052774,0.1997758228887048
4,6,0.8,N-BIPF-RP,0.07614105925205983,0.16952833333333334,0.05288164889367642,0.013889185203151104,0.06330871223900435,0.3416100975871086,0.012541136071716244,0.02799849090928436,0.017852160899224444,0.0030118167754723387,0.005880416977834067,0.09605265889368227
4,6,0.8,S-BIPF-RP,0.07768198551348308,0.1736958333333333,0.06480964432625379,0.0177530710507174,0.07959541981080565,0.6235052211210131,0.009823397562948272,0.023325522942688488,0.017416491635497033,0.003909627149395455,0.00783391557305059,0.17296400017217547
4,6,0.5,Reference,0.2719680393301167,0.6220508333333333,0.664241248992564,0.0,0.0,,0.018141831962515162,0.04440620712093465,0.08200680184662199,0.0,0.0,
4,6,0.5,IPF,,,,,,,,,,,,
4,6,0.5,N-BIPF,0.07723084770847284,0.171875,0.05334923767337291,0.014724550938125372,0.06635501475773044,0.26761022929102185,0.013191634570808916,0.027320103194328395,0.017988927562299396,0.0020306949276640333,0.007312418769252077,0.0776158826280501
4,6,0.5,S-BIPF,0.07011104242523623,0.15550666666666665,0.05138627262244261,0.01768451913997568,0.07985826612231842,0.5383944892138243,0.009377452317287252,0.021171649876743224,0.013978167004407639,0.002627080956727854,0.00476991667720415,0.14958617418795125
4,6,0.5,N-BIPF-RP,0.07600650793084329,0.16930166666666668,0.05135870141948138,0.014833861431591122,0.06594620559255154,0.27255306258797646,0.012441069312421756,0.026966321745900034,0.016337289950468445,0.0019032107863357947,0.007099745855283428,0.07684107393682647
4,6,0.5,S-BIPF-RP,0.0769321308117818,0.17149833333333334,0.06338353077402424,0.01807808836438381,0.08053857644565227,0.5548633559793233,0.009890865062575893,0.0226879822993656,0.017609188732125095,0.00249488888658313,0.005198994624088214,0.15783919864685853
4,6,0.2,Reference,0.25704546506059905,0.5904333333333334,0.59463828648861,0.0,0.0,,0.01304171268117724,0.0301672445165838,0.056537170313325814,0.0,0.0,
4,6,0.2,IPF,,,,,,,,,,,,
4,6,0.2,N-BIPF,0.07174681525693138,0.16045500000000001,0.04604970062530671,0.014173684207830719,0.06934173278642054,0.2698926815018058,0.009293183660809699,0.021341955966291376,0.012418622729063562,0.00207505499142223,0.006841583186968182,0.07871264397876557
4,6,0.2,S-BIPF,0.06759627531794359,0.15136583333333334,0.04742957536355691,0.017262347829535295,0.08543431336865068,0.5670575124397874,0.007937631364053463,0.018163312369760556,0.011776120552440771,0.0019756000373166824,0.006293086390668999,0.16610571154766401
4,6,0.2,N-BIPF-RP,0.07239796824286064,0.16219916666666667,0.04670186560211317,0.014380285367732884,0.06932259484720318,0.2676515325158835,0.009265310720827714,0.02075784672893592,0.012250808202792028,0.0020701162749033318,0.00734363100115435,0.09607809264313859
4,6,0.2,S-BIPF-RP,0.06968786535436014,0.15637416666666668,0.05109652974208881,0.017383690193954127,0.08433240330874847,0.564391461238265,0.0075289349844932275,0.017759088906919043,0.011484477939059828,0.0016635562463485866,0.006532264297308887,0.17963716868715374
2,2,0.8,Reference,0.3416821875,2.7334575,1.51811236620545,0.0,0.0,,0.14338046215476655,1.1470436972381322,1.2342159950533373,0.0,0.0,
2,2,0.8,IPF,,,,,,,,,,,,
2,2,0.8,N-BIPF,0.0233425,0.18674,0.008337922949407096,0.016017594376946626,0.03312663110632879,0.20460729382932186,0.016789647929093335,0.13431718343274668,0.01626201621938223,0.0074146558440492,0.015469280342809947,0.06261082933628402
2,2,0.8,S-BIPF,0.018977187500000003,0.15181750000000002,0.007410007521379175,0.017152552578637858,0.035142255894255146,0.3838855838403106,0.013043514594583533,0.10434811675666825,0.01922899479171909,0.00733233845486215,0.01496888915185728,0.11975959783427774
2,2,0.8,N-BIPF-RP,0.021499375,0.171995,0.007389245843440727,0.0158632511940382,0.032947367034600085,0.21806152537465096,0.016433787312536134,0.13147029850028907,0.014381717117394707,0.007201904079722206,0.015137000091263354,0.06585559458466023
2,2,0.8,S-BIPF-RP,0.0364503125,0.2916025,0.0289987691223031,0.015291571448829524,0.03149489908835138,0.3630399113148451,0.01977728143777696,0.15821825150221566,0.031110302128216777,0.006446267628284513,0.0131718038669405,0.11198325209276734
2,2,0.5,Reference,0.2359496875,1.8875975,0.693594376502123,0.0,0.0,,0.0814573559841551,0.6516588478732408,0.4229381197242464,0.0,0.0,
2,2,0.5,IPF,,,,,,,,,,,,
2,2,0.5,N-BIPF,0.0197084375,0.1576675,0.005355362846152547,0.011792924223012924,0.02370621114563749,0.16269254691898824,0.007746810960530475,0.06197448768424381,0.004287720943647994,0.0034400440659695486,0.006561064074091877,0.060105366874187216
2,2,0.5,S-BIPF,0.016429375,0.131435,0.004387484987297603,0.013043049748929366,0.02619504375231691,0.31074619576334955,0.006368581890793656,0.050948655126349246,0.004271346639775974,0.003348295462437385,0.006396988681825637,0.08688726656553782
2,2,0.5,N-BIPF-RP,0.0198509375,0.1588075,0.005366549457814731,0.011666226780349226,0.02346911659905025,0.16009002283215523,0.007613526288484206,0.06090821030787365,0.004023993316280084,0.003337647219200271,0.0064243774550061675,0.04822184509089599
2,2,0.5,S-BIPF-RP,0.038704062500000004,0.30963250000000003,0.028739770430215347,0.012749779555549194,0.02516124778567206,0.31442210663110015,0.014433001679763021,0.11546401343810415,0.022322924340163124,0.002976965880644446,0.005800194210134507,0.09026475003254776
2,2,0.2,Reference,0.181593125,1.452745,0.4163078513974749,0.0,0.0,,0.03090173830459277,0.24721390643674207,0.12089209220060558,0.0,0.0,
2,2,0.2,IPF,,,,,,,,,,,,
2,2,0.2,N-BIPF,0.01726625,0.13813,0.003847978540492954,0.010504387005228972,0.020833535950055344,0.1527965971454978,0.004320224660739322,0.034561797285914575,0.0020732330307849764,0.0015076135380321124,0.002781032280208603,0.04153864094744435
2,2,0.2,S-BIPF,0.014922187500000001,0.11937750000000001,0.003379183340376741,0.01214299445737913,0.023770723004147475,0.31259720981121064,0.0036555651531339725,0.02924452122507178,0.0017940805607710366,0.0015884078613545263,0.003002293764201596,0.08107378001381674
2,2,0.2,N-BIPF-RP,0.01814875,0.14519,0.004294284350861614,0.010380826168972816,0.020529280876472388,0.15482794996351004,0.004743273886461733,0.037946191091693865,0.002211494660509403,0.00149657143868058,0.002727191009433541,0.04716420558050567
2,2,0.2,S-BIPF-RP,0.023657499999999998,0.18925999999999998,0.010165474843074238,0.011865366495456442,0.023380682294772366,0.3222996600717306,0.009122569239597474,0.07298055391677981,0.008758394453705081,0.0016596861502524594,0.003031251476151928,0.12485021252737107
2,4,0.8,Reference,0.37090379545553165,1.28504375,1.3696376176807616,0.0,0.0,,0.09906404126555966,0.34136391657750714,0.7722085599365456,0.0,0.0,
2,4,0.8,IPF,,,,,,,,,,,,
2,4,0.8,N-BIPF,0.04975535111906506,0.17242999999999997,0.024307529899861017,0.021125332113012645,0.04394659161563287,1.5792506296932698,0.011939949751764378,0.042860763686331016,0.012091631925739709,0.008840497260897596,0.011135843702415965,0.6163748644983265
2,4,0.8,S-BIPF,0.03921214498160262,0.13614874999999999,0.01951647506775411,0.022423566792612083,0.04738140487574655,1.8055138681083918,0.010516132871263819,0.03746865162920484,0.012967983577830567,0.008735644609532724,0.01129142238739129,0.6250993627054169
2,4,0.8,N-BIPF-RP,0.04925789997738819,0.17018375,0.023588088411122077,0.021001992307396983,0.04402360305059108,1.6482298333570362,0.011430444854679783,0.040666102460765644,0.011194874384330991,0.008670640410061657,0.011049619118199046,0.5462030268696051
2,4,0.8,S-BIPF-RP,0.04943256557178016,0.17296625,0.03211667469586143,0.02367672021230252,0.049466850854400474,1.144297240227461,0.010076482368157762,0.03626045154134381,0.01507932118221879,0.009748709015999992,0.013317949054780651,0.4637700839012905
2,4,0.5,Reference,0.287279948631888,1.0054675,0.819180146582296,0.0,0.0,,0.057920594965033274,0.20161445847476173,0.3907419811920558,0.0,0.0,
2,4,0.5,IPF,,,,,,,,,,,,
2,4,0.5,N-BIPF,0.04641274812166898,0.161085,0.020894559084565834,0.018358330181415087,0.04343805489288325,0.7712618507817388,0.009643374520938571,0.033072744111446575,0.008650964545142014,0.005903727711638845,0.00822953628960764,0.27045995331017797
2,4,0.5,S-BIPF,0.037990700782231046,0.13236375,0.01796561165307324,0.018790831253006453,0.046081441031866566,0.8933186716213822,0.007805175847137791,0.028059653933901366,0.008724046293086934,0.005712006440130879,0.008300998232044885,0.2702937527568312
2,4,0.5,N-BIPF-RP,0.047828436823321274,0.16561125000000002,0.021886363005576167,0.01826800900138596,0.043422710995845444,0.7224978030100465,0.009463119076046808,0.0324572724675559,0.008520972962100458,0.0057961488478854035,0.007823831446026356,0.21816443478808392
2,4,0.5,S-BIPF-RP,0.04972027591642315,0.17273624999999998,0.03401250543350401,0.021264069389408235,0.04888719393784473,0.6923490722477436,0.01062819131965387,0.03734567370802986,0.016389769443630207,0.006655322909578666,0.009269167417748655,0.23012058497314672
