sim_run,groups,categories_per_group,dependency_level,method,SRMSE 1,AMAE,AKLD,MACD_S,MACD_C,time_taken (s)
1,3,6,0.8,N-BIPF,0.047868373954988525,0.03966666666666666,0.007594437377049515,0.01154377265204244,0.045982591907457446,0.07912909798324108
1,3,6,0.8,S-BIPF,0.04820023569985001,0.04133333333333331,0.007407715418110315,0.010338637877697532,0.05610458841130415,0.17979178391397
1,3,6,0.8,N-BIPF-RP,0.056763165075296246,0.04841666666666665,0.010838925643155008,0.010162299979093788,0.046177739061534266,0.07914414815604687
1,3,6,0.8,S-BIPF-RP,0.05286606714958667,0.045625,0.010380060485940975,0.013165931239527398,0.0569316178763475,0.1699450947344303
1,3,6,0.5,Reference,0.3133594523334598,0.26645833333333335,0.34504732097500745,0.0,0.0,
1,3,6,0.5,IPF,0.023264789068396987,0.01829166666666667,0.001828128677370471,0.011202724840682462,0.045136386520225766,0.23987780511379242
1,3,6,0.5,N-BIPF,0.04467817720701469,0.03525,0.00639283597825408,0.010996175182406316,0.042270110336828044,0.07250389456748962
1,3,6,0.5,S-BIPF,0.05470719722154321,0.044166666666666674,0.010752011475353842,0.010031386802557421,0.05379617063983608,0.17507348023355007
1,3,6,0.5,N-BIPF-RP,0.04596098334303331,0.03841666666666665,0.007298175109382418,0.012674759575052449,0.04372389351021371,0.07154742442071438
1,3,6,0.5,S-BIPF-RP,0.03745321107972204,0.032375,0.005483397949572315,0.014795656333074801,0.055076054154421066,0.16912567056715488
1,3,6,0.2,Reference,0.2811387829606726,0.24458333333333332,0.2683639348577778,0.0,0.0,
1,3,6,0.2,IPF,0.022259805183168103,0.019083333333333324,0.001567222777875481,0.012730349617093196,0.049389381624908545,0.2391633726656437
1,3,6,0.2,N-BIPF,0.045367887796045524,0.04091666666666667,0.0074811490262208045,0.011901706261885693,0.049286394080235794,0.06976601667702198
1,3,6,0.2,S-BIPF,0.03530721545876195,0.03145833333333334,0.004476627700310728,0.010678873024455526,0.05947765249216418,0.17025999911129475
1,3,6,0.2,N-BIPF-RP,0.03748757652596372,0.032250000000000015,0.0047730333272411,0.009444555635384277,0.04691731399685391,0.06940636225044727
1,3,6,0.2,S-BIPF-RP,0.04261226031682583,0.03508333333333334,0.006314672237968985,0.012074263313345136,0.05736878765976197,0.16991865448653698
1,2,2,0.8,Reference,0.375,1.125,0.6041195793150895,0.0,0.0,
1,2,2,0.8,IPF,0.005625000000000009,0.01687500000000003,0.00021617851507344947,0.012820951950846983,0.024753053992408625,0.10407603904604912
1,2,2,0.8,N-BIPF,0.006958333333333354,0.02087500000000006,0.0003745803897474933,0.01159986445062128,0.021283396296278692,0.10370859131217003
1,2,2,0.8,S-BIPF,0.011500000000000002,0.0345,0.0005160093072251069,0.012316171402332677,0.021029787313881724,0.2101870570331812
1,2,2,0.8,N-BIPF-RP,0.024833333333333346,0.07450000000000004,0.0022131021282211782,0.012150511213695854,0.023996424232110253,0.10355688072741032
1,2,2,0.8,S-BIPF-RP,0.045708333333333316,0.13712499999999994,0.01001474814886742,0.013279438535541541,0.023382809062310217,0.2215996701270342
1,2,2,0.5,Reference,0.13566666666666669,0.40700000000000003,0.09762963709046353,0.0,0.0,
1,2,2,0.5,IPF,0.007958333333333336,0.023875000000000007,0.00026341195974696665,0.006856004829993364,0.016075014296723148,0.08805051073431969
1,2,2,0.5,N-BIPF,0.007708333333333317,0.02312499999999995,0.00019759225288652066,0.007794487506190371,0.017389588340113126,0.1019628755748272
1,2,2,0.5,S-BIPF,0.016250000000000014,0.04875000000000004,0.0018904566471043037,0.009585552546189292,0.015806895472108003,0.2218493390828371
1,2,2,0.5,N-BIPF-RP,0.01520833333333336,0.04562500000000008,0.0008274393445082866,0.00615700175727789,0.015982262789910443,0.10102112032473087
1,2,2,0.5,S-BIPF-RP,0.0520416666666667,0.1561250000000001,0.014002626617308628,0.009093136860124966,0.016035407081224553,0.19822114892303944
1,2,2,0.2,Reference,0.19004166666666666,0.5701249999999999,0.1634368135113434,0.0,0.0,
1,2,2,0.2,IPF,0.01045833333333331,0.03137499999999993,0.0005556600656749529,0.007021986197568853,0.011480516372444006,0.10951779037714005
1,2,2,0.2,N-BIPF,0.022124999999999978,0.06637499999999993,0.0021135819541358283,0.00769521690958244,0.014618713158344194,0.05701090767979622
1,2,2,0.2,S-BIPF,0.018750000000000006,0.05625000000000002,0.001664238747766098,0.008224322029975866,0.015543547087907129,0.5107531286776066
1,2,2,0.2,N-BIPF-RP,0.015541666666666657,0.04662499999999997,0.0009679273868387454,0.005292515772527771,0.010793288365274628,0.20232918858528137
1,2,2,0.2,S-BIPF-RP,0.015458333333333296,0.04637499999999989,0.0013391788532216213,0.007599986286304256,0.016202479092252784,0.3339272625744343
1,2,4,0.8,Reference,0.2244865591080498,0.28275000000000006,0.17263108965015295,0.0,0.0,
1,2,4,0.8,IPF,0.01768366945169952,0.02206249999999997,0.0009687684554605603,0.010899912628975151,0.02883982891941866,0.11302370205521584
1,2,4,0.8,N-BIPF,0.020849672766670588,0.028499999999999998,0.0014835455187040343,0.012069260853346966,0.03006177428152919,0.12445821985602379
1,2,4,0.8,S-BIPF,0.02084087728004401,0.028312500000000018,0.0016233861931991577,0.012219943169547491,0.02653937287500704,0.23146328702569008
1,2,4,0.8,N-BIPF-RP,0.02150586558776331,0.02856250000000004,0.0015283631768236716,0.012597664589953036,0.03273482387856055,0.12333865091204643
1,2,4,0.8,S-BIPF-RP,0.03106038121612599,0.03881249999999999,0.00393455860810661,0.009106564101171579,0.030539315814620365,0.21012931689620018
1,2,4,0.5,Reference,0.29543802576742223,0.383625,0.28633458217187,0.0,0.0,
1,2,4,0.5,IPF,0.010871369226539107,0.013937499999999992,0.0003687732790008452,0.008667690598407865,0.028417110466297184,0.5362028423696756
1,2,4,0.5,N-BIPF,0.03503517207078501,0.04975000000000001,0.003879519111874787,0.008894940118543082,0.027586467768091493,0.06464728340506554
1,2,4,0.5,S-BIPF,0.02332090020978049,0.029937500000000013,0.002184616510349781,0.007147412462874175,0.029615157960544425,0.12548351660370827
1,2,4,0.5,N-BIPF-RP,0.0414184447232931,0.05462500000000002,0.0054190945271858975,0.007888760426146143,0.02624876519799424,0.061181388795375824
1,2,4,0.5,S-BIPF-RP,0.036998706791621434,0.04843750000000002,0.006134363149336176,0.013379770712024635,0.03064438935849043,0.12420680373907089
1,2,4,0.2,Reference,0.23380524762377555,0.31743750000000004,0.1965000718179185,0.0,0.0,
1,2,4,0.2,IPF,0.016132488343830426,0.020625000000000032,0.0008774612846702322,0.011601645874922647,0.025551228923099644,0.5835294853895903
1,2,4,0.2,N-BIPF,0.027314735816526894,0.03499999999999998,0.0026112043096768733,0.013841388056070346,0.027754383403894745,0.180701719596982
1,2,4,0.2,S-BIPF,0.036561907422480854,0.047312500000000014,0.004851373386176153,0.01288788353582434,0.02851239141300314,0.31475325115025043
1,2,4,0.2,N-BIPF-RP,0.025867505491554327,0.03418750000000001,0.0024480900470947864,0.008921658180668415,0.026219673092882662,0.22345399856567383
1,2,4,0.2,S-BIPF-RP,0.02760241069119657,0.03456249999999996,0.003313993274550865,0.00963192837488862,0.029842085180865806,0.4462720528244972
1,2,6,0.8,Reference,0.3203163629796574,0.2684583333333333,0.33515396538842623,0.0,0.0,
1,2,6,0.8,IPF,0.024997478932273318,0.021083333333333332,0.0020062521796636486,0.018724746923997938,0.043721004857969835,0.2585970852524042
1,2,6,0.8,N-BIPF,0.03801652812602609,0.02999999999999999,0.005145457889469016,0.01402436913316512,0.039153054676726355,0.07626000046730042
1,2,6,0.8,S-BIPF,0.04475617869392385,0.03695833333333332,0.006661809611283756,0.016686588436786477,0.04837777189628749,0.13766404800117016
1,2,6,0.8,N-BIPF-RP,0.04094709382415033,0.03420833333333333,0.005052939399625266,0.013539640382591684,0.03774187474047468,0.07541126757860184
1,2,6,0.8,S-BIPF-RP,0.06183169683538201,0.04958333333333332,0.015020764313641483,0.017761726174016664,0.04374002527514238,0.13495615310966969
1,2,6,0.5,Reference,0.28044313555488914,0.22379166666666667,0.2645694195985301,0.0,0.0,
1,2,6,0.5,IPF,0.018969280920485204,0.016125000000000004,0.0011516939277805695,0.014798829003377499,0.04293141276289227,1.12549071572721
1,2,6,0.5,N-BIPF,0.03302057027818522,0.02825000000000001,0.003402035100528394,0.015144573808152602,0.03939734983483745,0.07084247097373009
1,2,6,0.5,S-BIPF,0.03594329410808412,0.029208333333333326,0.005162951552556623,0.016234251928868387,0.043255320162811396,0.13284628093242645
1,2,6,0.5,N-BIPF-RP,0.038865020254072756,0.032375,0.0047933167891309235,0.01381745466594784,0.04234915356537976,0.06861257180571556
1,2,6,0.5,S-BIPF-RP,0.04582387187182604,0.03691666666666668,0.008675844414736617,0.016973289948845904,0.04492454403404099,0.12918829917907715
1,2,6,0.2,Reference,0.28369372941567234,0.23074999999999998,0.24849519279167315,0.0,0.0,
1,2,6,0.2,IPF,0.03141987514381934,0.025666666666666685,0.003241812752576668,0.009309290914548289,0.041267556501910496,0.2041993085294962
1,2,6,0.2,N-BIPF,0.0350971550684426,0.028499999999999994,0.0042012123543157314,0.006902293912810244,0.03926644901531172,0.055670274421572685
1,2,6,0.2,S-BIPF,0.02911228070882002,0.024708333333333336,0.0032983876272624484,0.009091014657635833,0.04470927921757648,0.1087879054248333
1,2,6,0.2,N-BIPF-RP,0.03706679253780649,0.03137499999999999,0.004275518517997649,0.005569982524197881,0.04084773244444698,0.05533169023692608
1,2,6,0.2,S-BIPF-RP,0.03770475380767795,0.03179166666666665,0.005094789690337078,0.009547507343348785,0.04675240442946114,0.10751269571483135
2,3,2,0.8,Reference,0.2234166666666667,0.6702500000000001,0.17074963179916738,0.0,0.0,
2,3,2,0.8,IPF,0.008875000000000022,0.026625000000000065,0.00037130018345225575,0.006852844487146681,0.013664204238685449,0.05953560397028923
2,3,2,0.8,N-BIPF,0.012041666666666681,0.036125000000000046,0.0006086583947539736,0.006958458534895958,0.016690703147023745,0.07036851346492767
2,3,2,0.8,S-BIPF,0.01004166666666668,0.03012500000000004,0.000689186082228549,0.006759716825191775,0.01295987334830578,0.17096594162285328
2,3,2,0.8,N-BIPF-RP,0.009416666666666637,0.028249999999999914,0.0005490688035133086,0.003987732270341211,0.009997282932216222,0.06836381182074547
2,3,2,0.8,S-BIPF-RP,0.04458333333333333,0.13374999999999998,0.011957807143083898,0.008515349140376108,0.01754846804504396,0.1689824629575014
2,3,2,0.5,Reference,0.0713333333333333,0.2139999999999999,0.054490206819396314,0.0,0.0,
2,3,2,0.5,IPF,0.00666666666666671,0.02000000000000013,0.0003043774955876896,0.005526599374887461,0.010335764384633109,0.056286443024873734
2,3,2,0.5,N-BIPF,0.01025,0.03075,0.00039999228977799473,0.004847249700685381,0.009591652538591351,0.06800814904272556
2,3,2,0.5,S-BIPF,0.00858333333333334,0.025750000000000023,0.00028167204260917374,0.007134266495631717,0.012560997871948957,0.1698481123894453
2,3,2,0.5,N-BIPF-RP,0.008958333333333365,0.026875000000000093,0.00038820577992330864,0.005102587746690092,0.011457497030321357,0.0669749267399311
2,3,2,0.5,S-BIPF-RP,0.011249999999999991,0.033749999999999974,0.0005434337815086503,0.0054610059445325135,0.009524524852145163,0.16794514283537865
2,3,2,0.2,Reference,0.3495,1.0485000000000002,0.45798326698212144,0.0,0.0,
2,3,2,0.2,IPF,0.013249999999999975,0.039749999999999924,0.0007001738470694199,0.013143518924523812,0.0171418377366473,0.08719917573034763
2,3,2,0.2,N-BIPF,0.01050000000000001,0.03150000000000003,0.0004935698085429002,0.015827304375789258,0.02458149980268683,0.12308172881603241
2,3,2,0.2,S-BIPF,0.01516666666666668,0.04550000000000004,0.0009195523626175798,0.017274641559153436,0.030700701181900228,0.28839318826794624
2,3,2,0.2,N-BIPF-RP,0.014458333333333332,0.043375,0.0010832802547820443,0.015456772363866611,0.022944282527134725,0.1099015325307846
2,3,2,0.2,S-BIPF-RP,0.033041666666666684,0.09912500000000005,0.004821712812008884,0.015804957655867393,0.02438665805728573,0.2889514472335577
2,3,4,0.8,Reference,0.18119729021210687,0.2386875,0.13001314624463198,0.0,0.0,
2,3,4,0.8,IPF,0.017943492042870147,0.021312500000000026,0.0011698022686345909,0.0043393792126386384,0.022161403275620387,0.2023911215364933
2,3,4,0.8,N-BIPF,0.03720681948268183,0.04793750000000003,0.004561051308864762,0.008200175807761707,0.02558721174505037,0.1278303675353527
2,3,4,0.8,S-BIPF,0.03189124901512281,0.039875000000000015,0.0037953584892980578,0.005674278123820019,0.02875816071989791,0.2920360844582319
2,3,4,0.8,N-BIPF-RP,0.026686847233097815,0.034187499999999996,0.0027446246368235828,0.005065582252284441,0.025884449217781064,0.1269109919667244
2,3,4,0.8,S-BIPF-RP,0.04691679496199633,0.06387499999999999,0.009040449478690357,0.008178471361187371,0.028024220672974342,0.28712970204651356
2,3,4,0.5,Reference,0.23738453148923436,0.31418749999999995,0.1890105206489009,0.0,0.0,
2,3,4,0.5,IPF,0.012746124097278898,0.015312500000000007,0.0006429851041893481,0.009402216593788263,0.032443037348162215,0.21175087988376617
2,3,4,0.5,N-BIPF,0.02322747053718212,0.028625000000000005,0.0020486036066222203,0.009171505525456295,0.031206890092046934,0.11147310771048069
2,3,4,0.5,S-BIPF,0.021475907282302763,0.02618750000000001,0.0016384041056346963,0.0085164612349521,0.0362190290514538,0.302722429856658
2,3,4,0.5,N-BIPF-RP,0.02336198675725652,0.02887499999999997,0.001756601503037268,0.00898716645971536,0.03224868883637567,0.1114066019654274
2,3,4,0.5,S-BIPF-RP,0.024753196045635546,0.031062500000000007,0.002811696972295103,0.011397678064317102,0.04152698574184024,0.30109703727066517
2,3,4,0.2,Reference,0.25374558421866095,0.3189375,0.220609331761025,0.0,0.0,
2,3,4,0.2,IPF,0.010940276679053035,0.013812500000000026,0.0003975862605634852,0.00586251054271004,0.030402265652621652,0.1305785197764635
2,3,4,0.2,N-BIPF,0.034385528001890896,0.045625000000000034,0.0037787255152263283,0.009358538263560544,0.03041521330889548,0.06780372373759747
2,3,4,0.2,S-BIPF,0.028328396355596072,0.03606249999999998,0.0035302054690953743,0.009899375043979747,0.03776895954737892,0.16809666343033314
2,3,4,0.2,N-BIPF-RP,0.03657298076200028,0.048062500000000015,0.004301933688403465,0.006620924130006397,0.027829277459274212,0.06766883097589016
2,3,4,0.2,S-BIPF-RP,0.029314921290868188,0.03824999999999995,0.0028738485686078375,0.009197537314749437,0.033908232897150024,0.16851825267076492
2,3,6,0.8,Reference,0.29638144634892055,0.252875,0.2795672675380707,0.0,0.0,
2,3,6,0.8,IPF,0.027667109302457065,0.023958333333333335,0.002696513136296865,0.013755610110298605,0.053072824937519456,0.2822903245687485
2,3,6,0.8,N-BIPF,0.046976258861661846,0.041458333333333326,0.0071697684408384265,0.010419688563651542,0.04920542996466097,0.08046936430037022
2,3,6,0.8,S-BIPF,0.04208512277641619,0.03370833333333334,0.00669370754325662,0.00927840896499299,0.059508792328521194,0.1812153048813343
2,3,6,0.8,N-BIPF-RP,0.043387178001668636,0.037666666666666654,0.0061119930516479355,0.01092552249779034,0.0510081137802866,0.07888351380825043
2,3,6,0.8,S-BIPF-RP,0.0700599023599378,0.06054166666666666,0.0194323642748067,0.011748813174256072,0.05852252400064903,0.17018023878335953
2,3,6,0.5,Reference,0.30361585540475905,0.27175,0.31609786310662186,0.0,0.0,
2,3,6,0.5,IPF,0.018799902649243784,0.01487499999999998,0.001144019288971764,0.011669186767255096,0.047437632118994905,0.24393004924058914
2,3,6,0.5,N-BIPF,0.04629440888899581,0.03904166666666666,0.00650751724091636,0.008683633269765862,0.04344996363894799,0.07200847193598747
2,3,6,0.5,S-BIPF,0.043907939626710225,0.03424999999999999,0.006651618895124803,0.011097472936617562,0.05613194660779194,0.17356004752218723
2,3,6,0.5,N-BIPF-RP,0.039171598135110126,0.03341666666666668,0.006005468564123611,0.010204555729227396,0.042984617270650956,0.07137114927172661
2,3,6,0.5,S-BIPF-RP,0.0487682055643433,0.039749999999999994,0.009068218149047652,0.008913929864696087,0.05393954663219099,0.17037796042859554
2,3,6,0.2,Reference,0.3108967605484307,0.2709583333333333,0.32245401025336473,0.0,0.0,
2,3,6,0.2,IPF,0.02512044404921117,0.021083333333333322,0.0021003511085373014,0.0109981823901702,0.054999491606952125,0.24366123601794243
2,3,6,0.2,N-BIPF,0.049239033273215,0.03716666666666668,0.007289050550135678,0.013597331114925528,0.05460905650809157,0.07068263180553913
2,3,6,0.2,S-BIPF,0.03282099537180109,0.026416666666666675,0.003832341834001361,0.012228120581084282,0.06202902277614282,0.17130585759878159
2,3,6,0.2,N-BIPF-RP,0.054641529113198216,0.04145833333333334,0.008869922499792052,0.011656778111640297,0.05318951577737801,0.07011559046804905
2,3,6,0.2,S-BIPF-RP,0.055928409700580696,0.04449999999999998,0.0157101368681189,0.012110931683776452,0.06418711550984506,0.1711091510951519
2,2,2,0.8,Reference,0.20866666666666664,0.6259999999999999,0.16990819244790628,0.0,0.0,
2,2,2,0.8,IPF,0.0027499999999999747,0.008249999999999924,2.7878684718058897e-05,0.007716988812207683,0.012518235821838867,0.1034521795809269
2,2,2,0.8,N-BIPF,0.010333333333333342,0.031000000000000028,0.0005579731963386769,0.005975134388307268,0.010221585109975314,0.10323982313275337
2,2,2,0.8,S-BIPF,0.016541666666666677,0.04962500000000003,0.0012216107118949555,0.011033445675614638,0.021675907591225143,0.20912068895995617
2,2,2,0.8,N-BIPF-RP,0.007333333333333349,0.022000000000000047,0.00024231235437602143,0.009376886234670534,0.017943478052242858,0.1140076071023941
2,2,2,0.8,S-BIPF-RP,0.04829166666666667,0.144875,0.011402450227799064,0.008606753281442862,0.014282176825124742,0.20806080847978592
2,2,2,0.5,Reference,0.10695833333333334,0.32087499999999997,0.054704433465813065,0.0,0.0,
2,2,2,0.5,IPF,0.009916666666666693,0.029750000000000082,0.00039969025788776655,0.0047214450609976985,0.010438301982598456,0.0563326682895422
2,2,2,0.5,N-BIPF,0.00979166666666669,0.029375000000000068,0.0005850306978752328,0.005759199799816288,0.01460145282255981,0.05679827742278576
2,2,2,0.5,S-BIPF,0.008041666666666706,0.02412500000000012,0.0002970239426073653,0.007216089403992759,0.018381447712582166,0.11986608058214188
2,2,2,0.5,N-BIPF-RP,0.0117916666666667,0.0353750000000001,0.0004841183353931683,0.004911126405354818,0.012576021811718971,0.057126717641949654
2,2,2,0.5,S-BIPF-RP,0.028291666666666677,0.08487500000000003,0.00440165555633037,0.005225139384770044,0.008783875526667364,0.11824632436037064
2,2,2,0.2,Reference,0.24120833333333336,0.723625,0.2610985101012776,0.0,0.0,
2,2,2,0.2,IPF,0.007416666666666673,0.02225000000000002,0.00029400851847082254,0.006630186379287506,0.01675921147389409,0.056282322853803635
2,2,2,0.2,N-BIPF,0.013291666666666646,0.03987499999999994,0.0006269200773367572,0.006192311702190669,0.016332716114513247,0.05641485005617142
2,2,2,0.2,S-BIPF,0.015583333333333338,0.046750000000000014,0.0010447289512990096,0.007580642298130617,0.016945774012116183,0.12014858797192574
2,2,2,0.2,N-BIPF-RP,0.010208333333333328,0.030624999999999986,0.0005205604475634559,0.0058427341600320055,0.01133424644117263,0.056621987372636795
2,2,2,0.2,S-BIPF-RP,0.025708333333333316,0.07712499999999994,0.0029711457225781506,0.006699213123856749,0.014631897084168033,0.11864684894680977
2,2,4,0.8,Reference,0.34099643322558143,0.44125000000000003,0.40899899318987565,0.0,0.0,
2,2,4,0.8,IPF,0.015180819709843226,0.02006250000000001,0.0008603209516455671,0.013894074072263491,0.03486523042615343,0.37131354212760925
2,2,4,0.8,N-BIPF,0.02859686034914879,0.03712499999999995,0.0032746634794769865,0.014756193667481139,0.03871816221563986,0.19218892976641655
2,2,4,0.8,S-BIPF,0.03882777012519448,0.05306249999999999,0.006726496286083266,0.015319936837249836,0.04363411588543149,0.22923004627227783
2,2,4,0.8,N-BIPF-RP,0.04941751327177818,0.06424999999999999,0.0077008145422778115,0.014242035637713734,0.0397068964181692,0.10956216417253017
2,2,4,0.8,S-BIPF-RP,0.040853393297053765,0.055187500000000056,0.006293477356277247,0.01907529015012997,0.041773494183541975,0.22848291508853436
2,2,4,0.5,Reference,0.26940066272619945,0.361625,0.24687173101749066,0.0,0.0,
2,2,4,0.5,IPF,0.02020328000221738,0.02700000000000001,0.0013946827547983215,0.017209040071496158,0.03978155478278642,0.10475930571556091
2,2,4,0.5,N-BIPF,0.03797592191632357,0.05031250000000002,0.00511307032731414,0.017376784028376464,0.040076221986111736,0.052283454686403275
2,2,4,0.5,S-BIPF,0.027311521054236603,0.034249999999999996,0.0027479464997386747,0.01688490659938892,0.0367018566361188,0.10572578385472298
2,2,4,0.5,N-BIPF-RP,0.03074200879371919,0.04106249999999999,0.0032278161504231753,0.014413430546221273,0.03776062694780314,0.051805101335048676
2,2,4,0.5,S-BIPF-RP,0.0322526430962493,0.04006249999999998,0.004301455260904366,0.023367894343683873,0.040498997688909334,0.1038657370954752
2,2,4,0.2,Reference,0.29705571397037633,0.3794375,0.29293321125514804,0.0,0.0,
2,2,4,0.2,IPF,0.01798154426302845,0.023187500000000007,0.0010239362964888873,0.011036140337608425,0.028816153297124805,0.13032407499849796
2,2,4,0.2,N-BIPF,0.03112502140722075,0.040062500000000036,0.0030702258290872123,0.006910749080756266,0.0272224886241162,0.06413809396326542
2,2,4,0.2,S-BIPF,0.030309888273085717,0.04012500000000004,0.003475342885603819,0.00941818772640667,0.027901253701742106,0.12219683080911636
2,2,4,0.2,N-BIPF-RP,0.028239064398979597,0.03693750000000006,0.0026512900823266955,0.008525231504319856,0.026515722403430805,0.059451960027217865
2,2,4,0.2,S-BIPF-RP,0.04275570514342176,0.05181250000000006,0.012130309988425512,0.00948356298142788,0.027388747858958572,0.12161253951489925
2,2,6,0.8,Reference,0.43374948884558556,0.353125,0.614705539536262,0.0,0.0,
2,2,6,0.8,IPF,0.026227381825893056,0.021708333333333347,0.0022987798555554515,0.016591892529243483,0.046055920494353246,0.5106515288352966
2,2,6,0.8,N-BIPF,0.04723695982045343,0.040499999999999994,0.007226512106316382,0.01661023461850399,0.04520448182421961,0.13397322222590446
2,2,6,0.8,S-BIPF,0.05338412652046895,0.044958333333333336,0.01198872784671268,0.01248856885072885,0.04665550892774843,0.2393239624798298
2,2,6,0.8,N-BIPF-RP,0.051154015329771076,0.04337500000000002,0.008877171213392588,0.020326484710179008,0.04631780345486993,0.13271324522793293
2,2,6,0.8,S-BIPF-RP,0.05988792650973201,0.05541666666666667,0.0160515674761594,0.025236856928414094,0.05335774946876667,0.23481044173240662
